variant,layer,neuron_index,flat_index,seed
random,14,10327,211031,1000
random,14,10956,211660,1000
random,14,11086,211790,1000
random,14,11138,211842,1000
random,14,11335,212039,1000
random,14,11384,212088,1000
random,14,11562,212266,1000
random,14,11867,212571,1000
random,14,12282,212986,1000
random,14,13026,213730,1000
random,14,13225,213929,1000
random,14,13482,214186,1000
random,15,297,215337,1000
random,15,576,215616,1000
random,15,621,215661,1000
random,15,810,215850,1000
random,15,868,215908,1000
random,15,1002,216042,1000
random,15,1087,216127,1000
random,15,1497,216537,1000
random,15,1519,216559,1000
random,15,1587,216627,1000
random,15,1741,216781,1000
random,15,1790,216830,1000
random,15,1838,216878,1000
random,15,1902,216942,1000
random,15,1922,216962,1000
random,15,2358,217398,1000
random,15,2676,217716,1000
random,15,2926,217966,1000
random,15,3011,218051,1000
random,15,3212,218252,1000
random,15,3241,218281,1000
random,15,3423,218463,1000
random,15,3792,218832,1000
random,15,4016,219056,1000
random,15,4023,219063,1000
random,15,4151,219191,1000
random,15,4183,219223,1000
random,15,4775,219815,1000
random,15,4877,219917,1000
random,15,4983,220023,1000
random,15,5005,220045,1000
random,15,5179,220219,1000
random,15,5675,220715,1000
random,15,5791,220831,1000
random,15,5997,221037,1000
random,15,6081,221121,1000
random,15,6098,221138,1000
random,15,6236,221276,1000
random,15,6601,221641,1000
random,15,6692,221732,1000
random,15,6695,221735,1000
random,15,6763,221803,1000
random,15,6882,221922,1000
random,15,6895,221935,1000
random,15,7207,222247,1000
random,15,7629,222669,1000
random,15,7978,223018,1000
random,15,8659,223699,1000
random,15,8678,223718,1000
random,15,8688,223728,1000
random,15,9734,224774,1000
random,15,10376,225416,1000
random,15,10614,225654,1000
random,15,10771,225811,1000
random,15,10999,226039,1000
random,15,11018,226058,1000
random,15,11188,226228,1000
random,15,11404,226444,1000
random,15,11593,226633,1000
random,15,12371,227411,1000
random,15,12425,227465,1000
random,15,12601,227641,1000
random,15,13013,228053,1000
random,15,13161,228201,1000
random,15,13178,228218,1000
random,15,13452,228492,1000
random,15,13462,228502,1000
random,15,13573,228613,1000
random,15,13582,228622,1000
random,15,13790,228830,1000
random,15,14093,229133,1000
random,15,14098,229138,1000
random,15,14288,229328,1000
random,15,14329,229369,1000
random,16,32,229408,1000
random,16,69,229445,1000
random,16,341,229717,1000
random,16,666,230042,1000
random,16,749,230125,1000
random,16,1013,230389,1000
random,16,1232,230608,1000
random,16,1337,230713,1000
random,16,1382,230758,1000
random,16,1416,230792,1000
random,16,1629,231005,1000
random,16,1710,231086,1000
random,16,1880,231256,1000
random,16,2095,231471,1000
random,16,2312,231688,1000
random,16,2341,231717,1000
random,16,2463,231839,1000
random,16,3195,232571,1000
random,16,3700,233076,1000
random,16,3762,233138,1000
random,16,4462,233838,1000
random,16,4537,233913,1000
random,16,4646,234022,1000
random,16,4755,234131,1000
random,16,4955,234331,1000
random,16,5809,235185,1000
random,16,6086,235462,1000
random,16,6271,235647,1000
random,16,6430,235806,1000
random,16,6650,236026,1000
random,16,6777,236153,1000
random,16,6792,236168,1000
random,16,6828,236204,1000
random,16,6892,236268,1000
random,16,6989,236365,1000
random,16,6999,236375,1000
random,16,7067,236443,1000
random,16,7227,236603,1000
random,16,7245,236621,1000
random,16,7282,236658,1000
random,16,7297,236673,1000
random,16,7336,236712,1000
random,16,7413,236789,1000
random,16,7706,237082,1000
random,16,7760,237136,1000
random,16,7854,237230,1000
random,16,8074,237450,1000
random,16,8571,237947,1000
random,16,8574,237950,1000
random,16,8687,238063,1000
random,16,8726,238102,1000
random,16,9076,238452,1000
random,16,9300,238676,1000
random,16,9362,238738,1000
random,16,9552,238928,1000
random,16,10150,239526,1000
random,16,10416,239792,1000
random,16,10696,240072,1000
random,16,12166,241542,1000
random,16,12229,241605,1000
random,16,12330,241706,1000
random,16,12418,241794,1000
random,16,12598,241974,1000
random,16,12862,242238,1000
random,16,12968,242344,1000
random,16,12971,242347,1000
random,16,12982,242358,1000
random,16,13026,242402,1000
random,16,13182,242558,1000
random,16,13377,242753,1000
random,16,13539,242915,1000
random,16,13714,243090,1000
random,16,14002,243378,1000
random,16,14075,243451,1000
random,17,38,243750,1000
random,17,89,243801,1000
random,17,282,243994,1000
random,17,407,244119,1000
random,17,482,244194,1000
random,17,1260,244972,1000
random,17,1411,245123,1000
random,17,1427,245139,1000
random,17,1484,245196,1000
random,17,1488,245200,1000
random,17,1863,245575,1000
random,17,1965,245677,1000
random,17,2262,245974,1000
random,17,2518,246230,1000
random,17,2755,246467,1000
random,17,3522,247234,1000
random,17,3916,247628,1000
random,17,4187,247899,1000
random,17,4520,248232,1000
random,17,4753,248465,1000
random,17,4877,248589,1000
random,17,4982,248694,1000
random,17,5017,248729,1000
random,17,5172,248884,1000
random,17,5344,249056,1000
random,17,5914,249626,1000
random,17,6039,249751,1000
random,17,6105,249817,1000
random,17,6263,249975,1000
random,17,6380,250092,1000
random,17,6396,250108,1000
random,17,6425,250137,1000
random,17,6499,250211,1000
random,17,7124,250836,1000
random,17,7127,250839,1000
random,17,7324,251036,1000
random,17,7454,251166,1000
random,17,7457,251169,1000
random,17,8433,252145,1000
random,17,8716,252428,1000
random,17,8740,252452,1000
random,17,8882,252594,1000
random,17,8955,252667,1000
random,17,9107,252819,1000
random,17,9414,253126,1000
random,17,9540,253252,1000
random,17,9635,253347,1000
random,17,9935,253647,1000
random,17,10075,253787,1000
random,17,10176,253888,1000
random,17,10201,253913,1000
random,17,10572,254284,1000
random,17,10616,254328,1000
random,17,11087,254799,1000
random,17,11456,255168,1000
random,17,11533,255245,1000
random,17,12064,255776,1000
random,17,13009,256721,1000
random,17,13167,256879,1000
random,17,13398,257110,1000
random,17,13563,257275,1000
random,17,13577,257289,1000
random,17,13828,257540,1000
random,17,14287,257999,1000
random,18,13,258061,1000
random,18,569,258617,1000
random,18,898,258946,1000
random,18,942,258990,1000
random,18,991,259039,1000
random,18,1264,259312,1000
random,18,1301,259349,1000
random,18,1392,259440,1000
random,18,1475,259523,1000
random,18,2208,260256,1000
random,18,2227,260275,1000
random,18,2235,260283,1000
random,18,2613,260661,1000
random,18,2843,260891,1000
random,18,2968,261016,1000
random,18,3377,261425,1000
random,18,3708,261756,1000
random,18,4075,262123,1000
random,18,4198,262246,1000
random,18,4248,262296,1000
random,18,4284,262332,1000
random,18,4668,262716,1000
random,18,4950,262998,1000
random,18,4973,263021,1000
random,18,5062,263110,1000
random,18,5178,263226,1000
random,18,5748,263796,1000
random,18,5802,263850,1000
random,18,6301,264349,1000
random,18,6558,264606,1000
random,18,6641,264689,1000
random,18,6716,264764,1000
random,18,6814,264862,1000
random,18,6853,264901,1000
random,18,7075,265123,1000
random,18,7543,265591,1000
random,18,7673,265721,1000
random,18,8558,266606,1000
random,18,8579,266627,1000
random,18,8632,266680,1000
random,18,8681,266729,1000
random,18,8943,266991,1000
random,18,9020,267068,1000
random,18,9043,267091,1000
random,18,9161,267209,1000
random,18,9299,267347,1000
random,18,9409,267457,1000
random,18,9600,267648,1000
random,18,10143,268191,1000
random,18,10178,268226,1000
random,18,10493,268541,1000
random,18,10674,268722,1000
random,18,10678,268726,1000
random,18,10684,268732,1000
random,18,10949,268997,1000
random,18,11222,269270,1000
random,18,11445,269493,1000
random,18,11535,269583,1000
random,18,11543,269591,1000
random,18,12189,270237,1000
random,18,12232,270280,1000
random,18,12455,270503,1000
random,18,12549,270597,1000
random,18,12604,270652,1000
random,18,12611,270659,1000
random,18,12669,270717,1000
random,18,12702,270750,1000
random,18,13185,271233,1000
random,18,13905,271953,1000
random,18,14244,272292,1000
random,19,445,272829,1000
random,19,862,273246,1000
random,19,1107,273491,1000
random,19,1223,273607,1000
random,19,1260,273644,1000
random,19,1350,273734,1000
random,19,2774,275158,1000
random,19,2917,275301,1000
random,19,3250,275634,1000
random,19,3815,276199,1000
random,19,3829,276213,1000
random,19,3832,276216,1000
random,19,3906,276290,1000
random,19,4181,276565,1000
random,19,4287,276671,1000
random,19,4448,276832,1000
random,19,4688,277072,1000
random,19,4765,277149,1000
random,19,4873,277257,1000
random,19,4877,277261,1000
random,19,5080,277464,1000
random,19,5194,277578,1000
random,19,5564,277948,1000
random,19,5658,278042,1000
random,19,5679,278063,1000
random,19,5749,278133,1000
random,19,6042,278426,1000
random,19,6045,278429,1000
random,19,6457,278841,1000
random,19,6687,279071,1000
random,19,6897,279281,1000
random,19,6981,279365,1000
random,19,7270,279654,1000
random,19,7289,279673,1000
random,19,7294,279678,1000
random,19,7296,279680,1000
random,19,7343,279727,1000
random,19,7371,279755,1000
random,19,7430,279814,1000
random,19,7559,279943,1000
random,19,7609,279993,1000
random,19,7630,280014,1000
random,19,7769,280153,1000
random,19,7964,280348,1000
random,19,8058,280442,1000
random,19,8070,280454,1000
random,19,8409,280793,1000
random,19,8449,280833,1000
random,19,8683,281067,1000
random,19,8717,281101,1000
random,19,8937,281321,1000
random,19,8968,281352,1000
random,19,9022,281406,1000
random,19,9186,281570,1000
random,19,9508,281892,1000
random,19,10368,282752,1000
random,19,10512,282896,1000
random,19,10681,283065,1000
random,19,10901,283285,1000
random,19,11069,283453,1000
random,19,11173,283557,1000
random,19,11420,283804,1000
random,19,11423,283807,1000
random,19,11574,283958,1000
random,19,11758,284142,1000
random,19,11834,284218,1000
random,19,11885,284269,1000
random,19,11897,284281,1000
random,19,12067,284451,1000
random,19,12274,284658,1000
random,19,12700,285084,1000
random,19,12999,285383,1000
random,19,13556,285940,1000
random,19,13706,286090,1000
random,19,14068,286452,1000
random,20,217,286937,1000
random,20,653,287373,1000
random,20,699,287419,1000
random,20,800,287520,1000
random,20,992,287712,1000
random,20,1253,287973,1000
random,20,1256,287976,1000
random,20,1421,288141,1000
random,20,1754,288474,1000
random,20,1868,288588,1000
random,20,2210,288930,1000
random,20,2359,289079,1000
random,20,2403,289123,1000
random,20,2414,289134,1000
random,20,2436,289156,1000
random,20,2449,289169,1000
random,20,2976,289696,1000
random,20,3223,289943,1000
random,20,3372,290092,1000
random,20,3693,290413,1000
random,20,3703,290423,1000
random,20,3907,290627,1000
random,20,3924,290644,1000
random,20,4508,291228,1000
random,20,4876,291596,1000
random,20,4963,291683,1000
random,20,4967,291687,1000
random,20,5320,292040,1000
random,20,5560,292280,1000
random,20,5939,292659,1000
random,20,5950,292670,1000
random,20,6068,292788,1000
random,20,6088,292808,1000
random,20,6194,292914,1000
random,20,7015,293735,1000
random,20,7124,293844,1000
random,20,7710,294430,1000
random,20,7862,294582,1000
random,20,7872,294592,1000
random,20,7900,294620,1000
random,20,8044,294764,1000
random,20,8056,294776,1000
random,20,8313,295033,1000
random,20,8721,295441,1000
random,20,8821,295541,1000
random,20,8936,295656,1000
random,20,9250,295970,1000
random,20,9360,296080,1000
random,20,9455,296175,1000
random,20,9610,296330,1000
random,20,9664,296384,1000
random,20,10649,297369,1000
random,20,10943,297663,1000
random,20,11509,298229,1000
random,20,11697,298417,1000
random,20,11852,298572,1000
random,20,11988,298708,1000
random,20,12051,298771,1000
random,20,12142,298862,1000
random,20,12435,299155,1000
random,20,12468,299188,1000
random,20,13008,299728,1000
random,20,13132,299852,1000
random,20,13272,299992,1000
random,20,13393,300113,1000
random,20,13642,300362,1000
random,20,14009,300729,1000
random,20,14080,300800,1000
random,20,14196,300916,1000
random,21,109,301165,1000
random,21,493,301549,1000
random,21,685,301741,1000
random,21,737,301793,1000
random,21,1499,302555,1000
random,21,1843,302899,1000
random,21,1896,302952,1000
random,21,1972,303028,1000
random,21,2004,303060,1000
random,21,2498,303554,1000
random,21,2894,303950,1000
random,21,3366,304422,1000
random,21,3618,304674,1000
random,21,3620,304676,1000
random,21,3749,304805,1000
random,21,4200,305256,1000
random,21,4339,305395,1000
random,21,4365,305421,1000
random,21,4926,305982,1000
random,21,5141,306197,1000
random,21,5153,306209,1000
random,21,5286,306342,1000
random,21,5291,306347,1000
random,21,5610,306666,1000
random,21,5835,306891,1000
random,21,5988,307044,1000
random,21,6262,307318,1000
random,21,6351,307407,1000
random,21,6759,307815,1000
random,21,7038,308094,1000
random,21,7075,308131,1000
random,21,7429,308485,1000
random,21,7590,308646,1000
random,21,7695,308751,1000
random,21,7705,308761,1000
random,21,8523,309579,1000
random,21,8594,309650,1000
random,21,8735,309791,1000
random,21,8789,309845,1000
random,21,8814,309870,1000
random,21,8971,310027,1000
random,21,9137,310193,1000
random,21,10169,311225,1000
random,21,10185,311241,1000
random,21,10274,311330,1000
random,21,10368,311424,1000
random,21,10394,311450,1000
random,21,10796,311852,1000
random,21,10908,311964,1000
random,21,11161,312217,1000
random,21,11306,312362,1000
random,21,11561,312617,1000
random,21,11916,312972,1000
random,21,12067,313123,1000
random,21,12284,313340,1000
random,21,12325,313381,1000
random,21,12370,313426,1000
random,21,12486,313542,1000
random,21,12558,313614,1000
random,21,12649,313705,1000
random,21,12928,313984,1000
random,21,12951,314007,1000
random,21,12995,314051,1000
random,21,13366,314422,1000
random,21,13384,314440,1000
random,21,13727,314783,1000
random,21,13999,315055,1000
random,21,14088,315144,1000
random,21,14141,315197,1000
random,21,14173,315229,1000
random,22,94,315486,1000
random,22,1015,316407,1000
random,22,1277,316669,1000
random,22,1283,316675,1000
random,22,1344,316736,1000
random,22,1400,316792,1000
random,22,1746,317138,1000
random,22,1867,317259,1000
random,22,2641,318033,1000
random,22,2855,318247,1000
random,22,3244,318636,1000
random,22,3285,318677,1000
random,22,4243,319635,1000
random,22,4319,319711,1000
random,22,4549,319941,1000
random,22,4625,320017,1000
random,22,4784,320176,1000
random,22,4994,320386,1000
random,22,5015,320407,1000
random,22,5108,320500,1000
random,22,5312,320704,1000
random,22,5392,320784,1000
random,22,5867,321259,1000
random,22,5869,321261,1000
random,22,6823,322215,1000
random,22,6999,322391,1000
random,22,7297,322689,1000
random,22,7755,323147,1000
random,22,8265,323657,1000
random,22,8405,323797,1000
random,22,8683,324075,1000
random,22,8734,324126,1000
random,22,9076,324468,1000
random,22,9211,324603,1000
random,22,9645,325037,1000
random,22,9714,325106,1000
random,22,9963,325355,1000
random,22,10041,325433,1000
random,22,10159,325551,1000
random,22,10176,325568,1000
random,22,10826,326218,1000
random,22,11072,326464,1000
random,22,11122,326514,1000
random,22,11173,326565,1000
random,22,12176,327568,1000
random,22,12298,327690,1000
random,22,12827,328219,1000
random,22,12845,328237,1000
random,22,13346,328738,1000
random,22,13631,329023,1000
random,22,13687,329079,1000
random,22,13853,329245,1000
random,22,13967,329359,1000
random,22,14306,329698,1000
random,23,85,329813,1000
random,23,290,330018,1000
random,23,553,330281,1000
random,23,666,330394,1000
random,23,685,330413,1000
random,23,921,330649,1000
random,23,1374,331102,1000
random,23,1428,331156,1000
random,23,1679,331407,1000
random,23,2117,331845,1000
random,23,2400,332128,1000
random,23,2455,332183,1000
random,23,2635,332363,1000
random,23,2881,332609,1000
random,23,3013,332741,1000
random,23,3061,332789,1000
random,23,3467,333195,1000
random,23,3474,333202,1000
random,23,3476,333204,1000
random,23,3494,333222,1000
random,23,3521,333249,1000
random,23,3617,333345,1000
random,23,3639,333367,1000
random,23,3930,333658,1000
random,23,3975,333703,1000
random,23,4427,334155,1000
random,23,4477,334205,1000
random,23,4657,334385,1000
random,23,4679,334407,1000
random,23,5388,335116,1000
random,23,5496,335224,1000
random,23,5550,335278,1000
random,23,5600,335328,1000
random,23,5869,335597,1000
random,23,6002,335730,1000
random,23,6194,335922,1000
random,23,6206,335934,1000
random,23,6321,336049,1000
random,23,6473,336201,1000
random,23,6487,336215,1000
random,23,6559,336287,1000
random,23,6728,336456,1000
random,23,6991,336719,1000
random,23,7281,337009,1000
random,23,7307,337035,1000
random,23,7373,337101,1000
random,23,7986,337714,1000
random,23,8115,337843,1000
random,23,8238,337966,1000
random,23,8643,338371,1000
random,23,8658,338386,1000
random,23,8799,338527,1000
random,23,8806,338534,1000
random,23,9193,338921,1000
random,23,10182,339910,1000
random,23,10368,340096,1000
random,23,10813,340541,1000
random,23,10990,340718,1000
random,23,11344,341072,1000
random,23,11383,341111,1000
random,23,11644,341372,1000
random,23,11833,341561,1000
random,23,11905,341633,1000
random,23,12078,341806,1000
random,23,12412,342140,1000
random,23,12583,342311,1000
random,23,12934,342662,1000
random,23,12945,342673,1000
random,23,13203,342931,1000
random,23,13401,343129,1000
random,23,13446,343174,1000
random,23,13745,343473,1000
random,23,13814,343542,1000
random,23,13830,343558,1000
random,23,14093,343821,1000
random,23,14200,343928,1000
random,24,318,344382,1000
random,24,780,344844,1000
random,24,803,344867,1000
random,24,1004,345068,1000
random,24,1099,345163,1000
random,24,1753,345817,1000
random,24,2046,346110,1000
random,24,2795,346859,1000
random,24,2812,346876,1000
random,24,3191,347255,1000
random,24,3688,347752,1000
random,24,3706,347770,1000
random,24,3846,347910,1000
random,24,4065,348129,1000
random,24,4366,348430,1000
random,24,4479,348543,1000
random,24,4706,348770,1000
random,24,5249,349313,1000
random,24,5310,349374,1000
random,24,5401,349465,1000
random,24,5496,349560,1000
random,24,5595,349659,1000
random,24,5819,349883,1000
random,24,6022,350086,1000
random,24,6045,350109,1000
random,24,6113,350177,1000
random,24,6130,350194,1000
random,24,6456,350520,1000
random,24,6523,350587,1000
random,24,6887,350951,1000
random,24,7253,351317,1000
random,24,7551,351615,1000
random,24,7619,351683,1000
random,24,7795,351859,1000
random,24,7867,351931,1000
random,24,8039,352103,1000
random,24,8647,352711,1000
random,24,8707,352771,1000
random,24,8899,352963,1000
random,24,8960,353024,1000
random,24,9363,353427,1000
random,24,9506,353570,1000
random,24,9676,353740,1000
random,24,9733,353797,1000
random,24,9792,353856,1000
random,24,10055,354119,1000
random,24,10100,354164,1000
random,24,10477,354541,1000
random,24,10635,354699,1000
random,24,10818,354882,1000
random,24,10882,354946,1000
random,24,10892,354956,1000
random,24,11238,355302,1000
random,24,11257,355321,1000
random,24,11926,355990,1000
random,24,12110,356174,1000
random,24,12259,356323,1000
random,24,12347,356411,1000
random,24,12391,356455,1000
random,24,12797,356861,1000
random,24,12871,356935,1000
random,24,12970,357034,1000
random,24,13280,357344,1000
random,24,13290,357354,1000
random,24,13771,357835,1000
random,24,14006,358070,1000
random,24,14169,358233,1000
random,24,14178,358242,1000
random,24,14263,358327,1000
random,25,202,358602,1000
random,25,221,358621,1000
random,25,453,358853,1000
random,25,1119,359519,1000
random,25,1353,359753,1000
random,25,1405,359805,1000
random,25,1563,359963,1000
random,25,1791,360191,1000
random,25,1843,360243,1000
random,25,2072,360472,1000
random,25,2075,360475,1000
random,25,2873,361273,1000
random,25,2964,361364,1000
random,25,3048,361448,1000
random,25,3274,361674,1000
random,25,3363,361763,1000
random,25,3647,362047,1000
random,25,4020,362420,1000
random,25,4464,362864,1000
random,25,4698,363098,1000
random,25,4801,363201,1000
random,25,4844,363244,1000
random,25,4982,363382,1000
random,25,5319,363719,1000
random,25,5446,363846,1000
random,25,5775,364175,1000
random,25,5829,364229,1000
random,25,6013,364413,1000
random,25,6397,364797,1000
random,25,6422,364822,1000
random,25,6457,364857,1000
random,25,6601,365001,1000
random,25,6668,365068,1000
random,25,6901,365301,1000
random,25,6963,365363,1000
random,25,7046,365446,1000
random,25,7053,365453,1000
random,25,7189,365589,1000
random,25,7560,365960,1000
random,25,7597,365997,1000
random,25,7751,366151,1000
random,25,7841,366241,1000
random,25,8189,366589,1000
random,25,8843,367243,1000
random,25,8919,367319,1000
random,25,9088,367488,1000
random,25,9435,367835,1000
random,25,9606,368006,1000
random,25,9633,368033,1000
random,25,9680,368080,1000
random,25,9769,368169,1000
random,25,9773,368173,1000
random,25,9896,368296,1000
random,25,9952,368352,1000
random,25,10056,368456,1000
random,25,10527,368927,1000
random,25,10668,369068,1000
random,25,10744,369144,1000
random,25,10937,369337,1000
random,25,11407,369807,1000
random,25,11772,370172,1000
random,25,11790,370190,1000
random,25,12115,370515,1000
random,25,12319,370719,1000
random,25,12529,370929,1000
random,25,12914,371314,1000
random,25,12963,371363,1000
random,25,13239,371639,1000
random,25,13463,371863,1000
random,26,86,372822,1000
random,26,154,372890,1000
random,26,190,372926,1000
random,26,302,373038,1000
random,26,331,373067,1000
random,26,642,373378,1000
random,26,957,373693,1000
random,26,963,373699,1000
random,26,1112,373848,1000
random,26,1437,374173,1000
random,26,1455,374191,1000
random,26,1492,374228,1000
random,26,1563,374299,1000
random,26,1666,374402,1000
random,26,1798,374534,1000
random,26,2110,374846,1000
random,26,2575,375311,1000
random,26,2638,375374,1000
random,26,2796,375532,1000
random,26,2802,375538,1000
random,26,3245,375981,1000
random,26,3347,376083,1000
random,26,3630,376366,1000
random,26,4191,376927,1000
random,26,5528,378264,1000
random,26,6073,378809,1000
random,26,6148,378884,1000
random,26,6219,378955,1000
random,26,6264,379000,1000
random,26,6395,379131,1000
random,26,6516,379252,1000
random,26,6523,379259,1000
random,26,6980,379716,1000
random,26,7139,379875,1000
random,26,7233,379969,1000
random,26,7450,380186,1000
random,26,7665,380401,1000
random,26,7770,380506,1000
random,26,8285,381021,1000
random,26,8526,381262,1000
random,26,8682,381418,1000
random,26,8813,381549,1000
random,26,8969,381705,1000
random,26,9848,382584,1000
random,26,9972,382708,1000
random,26,10010,382746,1000
random,26,10023,382759,1000
random,26,10110,382846,1000
random,26,10274,383010,1000
random,26,10303,383039,1000
random,26,10353,383089,1000
random,26,10996,383732,1000
random,26,11013,383749,1000
random,26,11271,384007,1000
random,26,11513,384249,1000
random,26,11822,384558,1000
random,26,12507,385243,1000
random,26,12703,385439,1000
random,26,12970,385706,1000
random,26,13085,385821,1000
random,26,13118,385854,1000
random,26,13676,386412,1000
random,26,13953,386689,1000
random,26,13971,386707,1000
random,26,14119,386855,1000
random,26,14165,386901,1000
random,26,14171,386907,1000
random,26,14187,386923,1000
random,26,14240,386976,1000
random,27,179,387251,1000
random,27,323,387395,1000
random,27,653,387725,1000
random,27,733,387805,1000
random,27,752,387824,1000
random,27,836,387908,1000
random,27,938,388010,1000
random,27,1383,388455,1000
random,27,1524,388596,1000
random,27,1923,388995,1000
random,27,1932,389004,1000
random,27,2214,389286,1000
random,27,2317,389389,1000
random,27,2320,389392,1000
random,27,2445,389517,1000
random,27,2510,389582,1000
random,27,3104,390176,1000
random,27,3361,390433,1000
random,27,3634,390706,1000
random,27,3679,390751,1000
random,27,3838,390910,1000
random,27,4168,391240,1000
random,27,5380,392452,1000
random,27,5555,392627,1000
random,27,5653,392725,1000
random,27,5973,393045,1000
random,27,6442,393514,1000
random,27,6507,393579,1000
random,27,6871,393943,1000
random,27,6910,393982,1000
random,27,7092,394164,1000
random,27,7335,394407,1000
random,27,7464,394536,1000
random,27,7572,394644,1000
random,27,7588,394660,1000
random,27,7661,394733,1000
random,27,7859,394931,1000
random,27,7939,395011,1000
random,27,8310,395382,1000
random,27,8878,395950,1000
random,27,8929,396001,1000
random,27,9032,396104,1000
random,27,9163,396235,1000
random,27,9352,396424,1000
random,27,9432,396504,1000
random,27,9514,396586,1000
random,27,9615,396687,1000
random,27,9768,396840,1000
random,27,9983,397055,1000
random,27,10019,397091,1000
random,27,10033,397105,1000
random,27,10392,397464,1000
random,27,10495,397567,1000
random,27,10559,397631,1000
random,27,10864,397936,1000
random,27,10890,397962,1000
random,27,10930,398002,1000
random,27,11062,398134,1000
random,27,11288,398360,1000
random,27,11703,398775,1000
random,27,11878,398950,1000
random,27,12088,399160,1000
random,27,12145,399217,1000
random,27,12402,399474,1000
random,27,12438,399510,1000
random,27,12466,399538,1000
random,27,12673,399745,1000
random,27,12883,399955,1000
random,27,12954,400026,1000
random,27,13092,400164,1000
random,27,13199,400271,1000
random,27,13522,400594,1000
random,27,13634,400706,1000
random,27,13704,400776,1000
random,27,13778,400850,1000
random,27,13977,401049,1000
random,27,14247,401319,1000
random,28,426,401834,1000
random,28,910,402318,1000
random,28,1044,402452,1000
random,28,1151,402559,1000
random,28,1235,402643,1000
random,28,1453,402861,1000
random,28,1576,402984,1000
random,28,1804,403212,1000
random,28,2040,403448,1000
random,28,2115,403523,1000
random,28,2442,403850,1000
random,28,2483,403891,1000
random,28,2719,404127,1000
random,28,2847,404255,1000
random,28,2859,404267,1000
random,28,3132,404540,1000
random,28,3383,404791,1000
random,28,3627,405035,1000
random,28,3932,405340,1000
random,28,3989,405397,1000
random,28,4405,405813,1000
random,28,4409,405817,1000
random,28,4421,405829,1000
random,28,4575,405983,1000
random,28,4878,406286,1000
random,28,4932,406340,1000
random,28,5242,406650,1000
random,28,5471,406879,1000
random,28,5501,406909,1000
random,28,5548,406956,1000
random,28,5559,406967,1000
random,28,5795,407203,1000
random,28,6010,407418,1000
random,28,6138,407546,1000
random,28,6269,407677,1000
random,28,6569,407977,1000
random,28,6579,407987,1000
random,28,6859,408267,1000
random,28,7654,409062,1000
random,28,7680,409088,1000
random,28,7877,409285,1000
random,28,7919,409327,1000
random,28,8377,409785,1000
random,28,8875,410283,1000
random,28,9068,410476,1000
random,28,9145,410553,1000
random,28,9482,410890,1000
random,28,9514,410922,1000
random,28,9601,411009,1000
random,28,10239,411647,1000
random,28,10610,412018,1000
random,28,11163,412571,1000
random,28,11450,412858,1000
random,28,11630,413038,1000
random,28,11718,413126,1000
random,28,11818,413226,1000
random,28,12104,413512,1000
random,28,12361,413769,1000
random,28,12590,413998,1000
random,28,12592,414000,1000
random,28,12599,414007,1000
random,28,12678,414086,1000
random,28,12727,414135,1000
random,28,12764,414172,1000
random,28,12811,414219,1000
random,28,13154,414562,1000
random,28,13248,414656,1000
random,28,13530,414938,1000
random,28,13746,415154,1000
random,28,13859,415267,1000
random,28,14198,415606,1000
random,28,14213,415621,1000
random,29,89,415833,1000
random,29,267,416011,1000
random,29,442,416186,1000
random,29,493,416237,1000
random,29,600,416344,1000
random,29,773,416517,1000
random,29,1568,417312,1000
random,29,2208,417952,1000
random,29,3004,418748,1000
random,29,3362,419106,1000
random,29,3796,419540,1000
random,29,3871,419615,1000
random,29,4101,419845,1000
random,29,4580,420324,1000
random,29,4881,420625,1000
random,29,4997,420741,1000
random,29,5003,420747,1000
random,29,5142,420886,1000
random,29,5302,421046,1000
random,29,5645,421389,1000
random,29,5824,421568,1000
random,29,6209,421953,1000
random,29,6213,421957,1000
random,29,6849,422593,1000
random,29,7269,423013,1000
random,29,7537,423281,1000
random,29,7699,423443,1000
random,29,7759,423503,1000
random,29,7780,423524,1000
random,29,8037,423781,1000
random,29,8070,423814,1000
random,29,8326,424070,1000
random,29,8404,424148,1000
random,29,9018,424762,1000
random,29,9231,424975,1000
random,29,9295,425039,1000
random,29,9326,425070,1000
random,29,9434,425178,1000
random,29,9463,425207,1000
random,29,9503,425247,1000
random,29,9805,425549,1000
random,29,9858,425602,1000
random,29,9979,425723,1000
random,29,10024,425768,1000
random,29,10244,425988,1000
random,29,10459,426203,1000
random,29,10598,426342,1000
random,29,10617,426361,1000
random,29,11919,427663,1000
random,29,12056,427800,1000
random,29,12083,427827,1000
random,29,12147,427891,1000
random,29,12383,428127,1000
random,29,12597,428341,1000
random,29,12673,428417,1000
random,29,12799,428543,1000
random,29,12826,428570,1000
random,29,12856,428600,1000
random,29,13388,429132,1000
random,29,13414,429158,1000
random,29,13809,429553,1000
random,29,13950,429694,1000
random,29,14175,429919,1000
random,30,359,430439,1000
random,30,393,430473,1000
random,30,428,430508,1000
random,30,568,430648,1000
random,30,607,430687,1000
random,30,993,431073,1000
random,30,1007,431087,1000
random,30,1603,431683,1000
random,30,1767,431847,1000
random,30,1924,432004,1000
random,30,2196,432276,1000
random,30,2302,432382,1000
random,30,3119,433199,1000
random,30,3277,433357,1000
random,30,3366,433446,1000
random,30,3408,433488,1000
random,30,3462,433542,1000
random,30,3712,433792,1000
random,30,3739,433819,1000
random,30,3900,433980,1000
random,30,4051,434131,1000
random,30,4090,434170,1000
random,30,4204,434284,1000
random,30,4273,434353,1000
