variant,layer,neuron_index,flat_index,seed
random,7,8347,108699,1000
random,7,8405,108757,1000
random,7,8419,108771,1000
random,7,8421,108773,1000
random,7,8440,108792,1000
random,7,8448,108800,1000
random,7,8464,108816,1000
random,7,8469,108821,1000
random,7,8472,108824,1000
random,7,8520,108872,1000
random,7,8534,108886,1000
random,7,8542,108894,1000
random,7,8590,108942,1000
random,7,8712,109064,1000
random,7,8823,109175,1000
random,7,8860,109212,1000
random,7,8866,109218,1000
random,7,8867,109219,1000
random,7,8919,109271,1000
random,7,8967,109319,1000
random,7,9184,109536,1000
random,7,9197,109549,1000
random,7,9198,109550,1000
random,7,9219,109571,1000
random,7,9279,109631,1000
random,7,9310,109662,1000
random,7,9316,109668,1000
random,7,9434,109786,1000
random,7,9489,109841,1000
random,7,9507,109859,1000
random,7,9524,109876,1000
random,7,9537,109889,1000
random,7,9599,109951,1000
random,7,9606,109958,1000
random,7,9638,109990,1000
random,7,9655,110007,1000
random,7,9688,110040,1000
random,7,9743,110095,1000
random,7,9793,110145,1000
random,7,9879,110231,1000
random,7,10068,110420,1000
random,7,10113,110465,1000
random,7,10216,110568,1000
random,7,10217,110569,1000
random,7,10259,110611,1000
random,7,10286,110638,1000
random,7,10304,110656,1000
random,7,10439,110791,1000
random,7,10520,110872,1000
random,7,10561,110913,1000
random,7,10569,110921,1000
random,7,10596,110948,1000
random,7,10659,111011,1000
random,7,10795,111147,1000
random,7,10810,111162,1000
random,7,10840,111192,1000
random,7,10986,111338,1000
random,7,11027,111379,1000
random,7,11029,111381,1000
random,7,11069,111421,1000
random,7,11158,111510,1000
random,7,11263,111615,1000
random,7,11295,111647,1000
random,7,11321,111673,1000
random,7,11381,111733,1000
random,7,11410,111762,1000
random,7,11427,111779,1000
random,7,11440,111792,1000
random,7,11453,111805,1000
random,7,11479,111831,1000
random,7,11482,111834,1000
random,7,11504,111856,1000
random,7,11506,111858,1000
random,7,11571,111923,1000
random,7,11777,112129,1000
random,7,11799,112151,1000
random,7,11807,112159,1000
random,7,11930,112282,1000
random,7,12079,112431,1000
random,7,12099,112451,1000
random,7,12122,112474,1000
random,7,12148,112500,1000
random,7,12165,112517,1000
random,7,12173,112525,1000
random,7,12227,112579,1000
random,7,12353,112705,1000
random,7,12362,112714,1000
random,7,12446,112798,1000
random,7,12502,112854,1000
random,7,12544,112896,1000
random,7,12570,112922,1000
random,7,12596,112948,1000
random,7,12651,113003,1000
random,7,12653,113005,1000
random,7,12694,113046,1000
random,7,12813,113165,1000
random,7,12833,113185,1000
random,7,12855,113207,1000
random,7,12935,113287,1000
random,7,12950,113302,1000
random,7,12953,113305,1000
random,7,12999,113351,1000
random,7,13107,113459,1000
random,7,13161,113513,1000
random,7,13244,113596,1000
random,7,13287,113639,1000
random,7,13322,113674,1000
random,7,13346,113698,1000
random,7,13402,113754,1000
random,7,13451,113803,1000
random,7,13500,113852,1000
random,7,13511,113863,1000
random,7,13607,113959,1000
random,7,13670,114022,1000
random,7,13713,114065,1000
random,7,13755,114107,1000
random,7,13790,114142,1000
random,7,13864,114216,1000
random,7,13865,114217,1000
random,7,13890,114242,1000
random,7,13932,114284,1000
random,7,13998,114350,1000
random,7,14043,114395,1000
random,7,14104,114456,1000
random,7,14174,114526,1000
random,7,14180,114532,1000
random,7,14212,114564,1000
random,7,14226,114578,1000
random,7,14234,114586,1000
random,7,14236,114588,1000
random,7,14275,114627,1000
random,7,14324,114676,1000
random,8,65,114753,1000
random,8,141,114829,1000
random,8,164,114852,1000
random,8,230,114918,1000
random,8,248,114936,1000
random,8,331,115019,1000
random,8,407,115095,1000
random,8,416,115104,1000
random,8,514,115202,1000
random,8,780,115468,1000
random,8,808,115496,1000
random,8,872,115560,1000
random,8,897,115585,1000
random,8,954,115642,1000
random,8,990,115678,1000
random,8,1000,115688,1000
random,8,1006,115694,1000
random,8,1083,115771,1000
random,8,1168,115856,1000
random,8,1191,115879,1000
random,8,1248,115936,1000
random,8,1266,115954,1000
random,8,1309,115997,1000
random,8,1581,116269,1000
random,8,1649,116337,1000
random,8,1686,116374,1000
random,8,1714,116402,1000
random,8,1833,116521,1000
random,8,1964,116652,1000
random,8,2229,116917,1000
random,8,2282,116970,1000
random,8,2298,116986,1000
random,8,2387,117075,1000
random,8,2463,117151,1000
random,8,2493,117181,1000
random,8,2532,117220,1000
random,8,2550,117238,1000
random,8,2678,117366,1000
random,8,2755,117443,1000
random,8,2786,117474,1000
random,8,2844,117532,1000
random,8,2845,117533,1000
random,8,2933,117621,1000
random,8,2938,117626,1000
random,8,2960,117648,1000
random,8,2972,117660,1000
random,8,2983,117671,1000
random,8,3043,117731,1000
random,8,3060,117748,1000
random,8,3108,117796,1000
random,8,3128,117816,1000
random,8,3215,117903,1000
random,8,3321,118009,1000
random,8,3329,118017,1000
random,8,3350,118038,1000
random,8,3399,118087,1000
random,8,3415,118103,1000
random,8,3448,118136,1000
random,8,3451,118139,1000
random,8,3540,118228,1000
random,8,3588,118276,1000
random,8,3680,118368,1000
random,8,3682,118370,1000
random,8,3721,118409,1000
random,8,3760,118448,1000
random,8,3795,118483,1000
random,8,3927,118615,1000
random,8,3961,118649,1000
random,8,3965,118653,1000
random,8,3966,118654,1000
random,8,4042,118730,1000
random,8,4061,118749,1000
random,8,4185,118873,1000
random,8,4255,118943,1000
random,8,4268,118956,1000
random,8,4291,118979,1000
random,8,4316,119004,1000
random,8,4381,119069,1000
random,8,4449,119137,1000
random,8,4455,119143,1000
random,8,4490,119178,1000
random,8,4574,119262,1000
random,8,4772,119460,1000
random,8,4829,119517,1000
random,8,4851,119539,1000
random,8,4902,119590,1000
random,8,4904,119592,1000
random,8,4977,119665,1000
random,8,5035,119723,1000
random,8,5060,119748,1000
random,8,5087,119775,1000
random,8,5114,119802,1000
random,8,5131,119819,1000
random,8,5142,119830,1000
random,8,5147,119835,1000
random,8,5155,119843,1000
random,8,5189,119877,1000
random,8,5342,120030,1000
random,8,5611,120299,1000
random,8,5621,120309,1000
random,8,5644,120332,1000
random,8,5832,120520,1000
random,8,5936,120624,1000
random,8,5982,120670,1000
random,8,5983,120671,1000
random,8,5988,120676,1000
random,8,6081,120769,1000
random,8,6096,120784,1000
random,8,6154,120842,1000
random,8,6312,121000,1000
random,8,6358,121046,1000
random,8,6391,121079,1000
random,8,6408,121096,1000
random,8,6455,121143,1000
random,8,6519,121207,1000
random,8,6616,121304,1000
random,8,6634,121322,1000
random,8,6665,121353,1000
random,8,6673,121361,1000
random,8,6684,121372,1000
random,8,6718,121406,1000
random,8,6773,121461,1000
random,8,6806,121494,1000
random,8,6933,121621,1000
random,8,6943,121631,1000
random,8,6954,121642,1000
random,8,7048,121736,1000
random,8,7094,121782,1000
random,8,7097,121785,1000
random,8,7145,121833,1000
random,8,7173,121861,1000
random,8,7199,121887,1000
random,8,7234,121922,1000
random,8,7287,121975,1000
random,8,7405,122093,1000
random,8,7487,122175,1000
random,8,7548,122236,1000
random,8,7584,122272,1000
random,8,7616,122304,1000
random,8,7627,122315,1000
random,8,7634,122322,1000
random,8,7731,122419,1000
random,8,7751,122439,1000
random,8,7764,122452,1000
random,8,7917,122605,1000
random,8,7929,122617,1000
random,8,7954,122642,1000
random,8,7989,122677,1000
random,8,8061,122749,1000
random,8,8070,122758,1000
random,8,8120,122808,1000
random,8,8252,122940,1000
random,8,8304,122992,1000
random,8,8501,123189,1000
random,8,8638,123326,1000
random,8,8756,123444,1000
random,8,8813,123501,1000
random,8,8851,123539,1000
random,8,8860,123548,1000
random,8,8881,123569,1000
random,8,8931,123619,1000
random,8,8959,123647,1000
random,8,9000,123688,1000
random,8,9188,123876,1000
random,8,9191,123879,1000
random,8,9229,123917,1000
random,8,9237,123925,1000
random,8,9266,123954,1000
random,8,9529,124217,1000
random,8,9588,124276,1000
random,8,9635,124323,1000
random,8,9645,124333,1000
random,8,9694,124382,1000
random,8,9755,124443,1000
random,8,9773,124461,1000
random,8,9802,124490,1000
random,8,9832,124520,1000
random,8,9851,124539,1000
random,8,9884,124572,1000
random,8,9916,124604,1000
random,8,10007,124695,1000
random,8,10065,124753,1000
random,8,10078,124766,1000
random,8,10094,124782,1000
random,8,10201,124889,1000
random,8,10248,124936,1000
random,8,10327,125015,1000
random,8,10410,125098,1000
random,8,10417,125105,1000
random,8,10419,125107,1000
random,8,10444,125132,1000
random,8,10504,125192,1000
random,8,10570,125258,1000
random,8,10619,125307,1000
random,8,10637,125325,1000
random,8,10655,125343,1000
random,8,10667,125355,1000
random,8,10689,125377,1000
random,8,10708,125396,1000
random,8,10752,125440,1000
random,8,10777,125465,1000
random,8,10886,125574,1000
random,8,10888,125576,1000
random,8,11012,125700,1000
random,8,11019,125707,1000
random,8,11040,125728,1000
random,8,11056,125744,1000
random,8,11062,125750,1000
random,8,11081,125769,1000
random,8,11105,125793,1000
random,8,11212,125900,1000
random,8,11294,125982,1000
random,8,11305,125993,1000
random,8,11357,126045,1000
random,8,11374,126062,1000
random,8,11415,126103,1000
random,8,11419,126107,1000
random,8,11454,126142,1000
random,8,11501,126189,1000
random,8,11547,126235,1000
random,8,11559,126247,1000
random,8,11561,126249,1000
random,8,11584,126272,1000
random,8,11585,126273,1000
random,8,11660,126348,1000
random,8,11692,126380,1000
random,8,11701,126389,1000
random,8,11873,126561,1000
random,8,12004,126692,1000
random,8,12135,126823,1000
random,8,12232,126920,1000
random,8,12233,126921,1000
random,8,12313,127001,1000
random,8,12327,127015,1000
random,8,12345,127033,1000
random,8,12377,127065,1000
random,8,12388,127076,1000
random,8,12426,127114,1000
random,8,12431,127119,1000
random,8,12455,127143,1000
random,8,12461,127149,1000
random,8,12481,127169,1000
random,8,12493,127181,1000
random,8,12546,127234,1000
random,8,12585,127273,1000
random,8,12586,127274,1000
random,8,12776,127464,1000
random,8,12781,127469,1000
random,8,12844,127532,1000
random,8,12881,127569,1000
random,8,12900,127588,1000
random,8,12989,127677,1000
random,8,13073,127761,1000
random,8,13125,127813,1000
random,8,13135,127823,1000
random,8,13242,127930,1000
random,8,13246,127934,1000
random,8,13269,127957,1000
random,8,13345,128033,1000
random,8,13502,128190,1000
random,8,13591,128279,1000
random,8,13616,128304,1000
random,8,13644,128332,1000
random,8,13663,128351,1000
random,8,13683,128371,1000
random,8,13784,128472,1000
random,8,13863,128551,1000
random,8,13892,128580,1000
random,8,13922,128610,1000
random,8,13989,128677,1000
random,8,14061,128749,1000
random,8,14107,128795,1000
random,8,14124,128812,1000
random,8,14280,128968,1000
random,8,14283,128971,1000
random,8,14325,129013,1000
random,9,122,129146,1000
random,9,138,129162,1000
random,9,177,129201,1000
random,9,219,129243,1000
random,9,305,129329,1000
random,9,306,129330,1000
random,9,324,129348,1000
random,9,328,129352,1000
random,9,343,129367,1000
random,9,482,129506,1000
random,9,488,129512,1000
random,9,553,129577,1000
random,9,561,129585,1000
random,9,640,129664,1000
random,9,700,129724,1000
random,9,754,129778,1000
random,9,812,129836,1000
random,9,847,129871,1000
random,9,947,129971,1000
random,9,1127,130151,1000
random,9,1169,130193,1000
random,9,1203,130227,1000
random,9,1210,130234,1000
random,9,1213,130237,1000
random,9,1216,130240,1000
random,9,1478,130502,1000
random,9,1550,130574,1000
random,9,1613,130637,1000
random,9,1666,130690,1000
random,9,1833,130857,1000
random,9,1834,130858,1000
random,9,1851,130875,1000
random,9,1891,130915,1000
random,9,1921,130945,1000
random,9,1931,130955,1000
random,9,1945,130969,1000
random,9,1958,130982,1000
random,9,2068,131092,1000
random,9,2108,131132,1000
random,9,2115,131139,1000
random,9,2153,131177,1000
random,9,2156,131180,1000
random,9,2188,131212,1000
random,9,2286,131310,1000
random,9,2304,131328,1000
random,9,2341,131365,1000
random,9,2397,131421,1000
random,9,2433,131457,1000
random,9,2495,131519,1000
random,9,2693,131717,1000
random,9,2770,131794,1000
random,9,2808,131832,1000
random,9,2839,131863,1000
random,9,3063,132087,1000
random,9,3087,132111,1000
random,9,3129,132153,1000
random,9,3163,132187,1000
random,9,3189,132213,1000
random,9,3268,132292,1000
random,9,3344,132368,1000
random,9,3379,132403,1000
random,9,3432,132456,1000
random,9,3472,132496,1000
random,9,3482,132506,1000
random,9,3500,132524,1000
random,9,3514,132538,1000
random,9,3517,132541,1000
random,9,3588,132612,1000
random,9,3643,132667,1000
random,9,3656,132680,1000
random,9,3706,132730,1000
random,9,3756,132780,1000
random,9,3760,132784,1000
random,9,3784,132808,1000
random,9,3819,132843,1000
random,9,3850,132874,1000
random,9,3964,132988,1000
random,9,3982,133006,1000
random,9,4000,133024,1000
random,9,4012,133036,1000
random,9,4030,133054,1000
random,9,4328,133352,1000
random,9,4386,133410,1000
random,9,4389,133413,1000
random,9,4436,133460,1000
random,9,4570,133594,1000
random,9,4592,133616,1000
random,9,4598,133622,1000
random,9,4614,133638,1000
random,9,4633,133657,1000
random,9,4709,133733,1000
random,9,4718,133742,1000
random,9,4787,133811,1000
random,9,4805,133829,1000
random,9,4879,133903,1000
random,9,4918,133942,1000
random,9,5216,134240,1000
random,9,5461,134485,1000
random,9,5508,134532,1000
random,9,5573,134597,1000
random,9,5585,134609,1000
random,9,5588,134612,1000
random,9,5605,134629,1000
random,9,5624,134648,1000
random,9,5643,134667,1000
random,9,5756,134780,1000
random,9,5779,134803,1000
random,9,5787,134811,1000
random,9,5808,134832,1000
random,9,5813,134837,1000
random,9,5874,134898,1000
random,9,5936,134960,1000
random,9,5941,134965,1000
random,9,6001,135025,1000
random,9,6019,135043,1000
random,9,6037,135061,1000
random,9,6073,135097,1000
random,9,6114,135138,1000
random,9,6160,135184,1000
random,9,6162,135186,1000
random,9,6218,135242,1000
random,9,6234,135258,1000
random,9,6257,135281,1000
random,9,6271,135295,1000
random,9,6294,135318,1000
random,9,6328,135352,1000
random,9,6380,135404,1000
random,9,6517,135541,1000
random,9,6548,135572,1000
random,9,6560,135584,1000
random,9,6781,135805,1000
random,9,6815,135839,1000
random,9,6858,135882,1000
random,9,7025,136049,1000
random,9,7085,136109,1000
random,9,7108,136132,1000
random,9,7258,136282,1000
random,9,7335,136359,1000
random,9,7354,136378,1000
random,9,7430,136454,1000
random,9,7488,136512,1000
random,9,7503,136527,1000
random,9,7615,136639,1000
random,9,7637,136661,1000
random,9,7696,136720,1000
random,9,7723,136747,1000
random,9,7755,136779,1000
random,9,7792,136816,1000
random,9,7882,136906,1000
random,9,7952,136976,1000
random,9,7992,137016,1000
random,9,8017,137041,1000
random,9,8018,137042,1000
random,9,8036,137060,1000
random,9,8040,137064,1000
random,9,8042,137066,1000
random,9,8075,137099,1000
random,9,8078,137102,1000
random,9,8339,137363,1000
random,9,8380,137404,1000
random,9,8399,137423,1000
random,9,8405,137429,1000
random,9,8528,137552,1000
random,9,8551,137575,1000
random,9,8562,137586,1000
random,9,8580,137604,1000
random,9,8648,137672,1000
random,9,8668,137692,1000
random,9,8803,137827,1000
random,9,8837,137861,1000
random,9,8846,137870,1000
random,9,8851,137875,1000
random,9,8886,137910,1000
random,9,8912,137936,1000
random,9,8926,137950,1000
random,9,8927,137951,1000
random,9,8947,137971,1000
random,9,9009,138033,1000
random,9,9036,138060,1000
random,9,9073,138097,1000
random,9,9134,138158,1000
random,9,9199,138223,1000
random,9,9249,138273,1000
random,9,9447,138471,1000
random,9,9506,138530,1000
random,9,9585,138609,1000
random,9,9652,138676,1000
random,9,9664,138688,1000
random,9,9696,138720,1000
random,9,9768,138792,1000
random,9,9805,138829,1000
random,9,9830,138854,1000
random,9,9886,138910,1000
random,9,9899,138923,1000
random,9,9910,138934,1000
random,9,9978,139002,1000
random,9,9986,139010,1000
random,9,10057,139081,1000
random,9,10099,139123,1000
random,9,10136,139160,1000
random,9,10138,139162,1000
random,9,10145,139169,1000
random,9,10168,139192,1000
random,9,10349,139373,1000
random,9,10350,139374,1000
random,9,10359,139383,1000
random,9,10372,139396,1000
random,9,10377,139401,1000
random,9,10412,139436,1000
random,9,10456,139480,1000
random,9,10482,139506,1000
random,9,10485,139509,1000
random,9,10559,139583,1000
random,9,10598,139622,1000
random,9,10651,139675,1000
random,9,10662,139686,1000
random,9,10902,139926,1000
random,9,10923,139947,1000
random,9,10945,139969,1000
random,9,11008,140032,1000
random,9,11070,140094,1000
random,9,11100,140124,1000
random,9,11104,140128,1000
random,9,11135,140159,1000
random,9,11146,140170,1000
random,9,11175,140199,1000
random,9,11202,140226,1000
random,9,11227,140251,1000
random,9,11500,140524,1000
random,9,11686,140710,1000
random,9,11742,140766,1000
random,9,11754,140778,1000
random,9,11798,140822,1000
random,9,11821,140845,1000
random,9,11841,140865,1000
random,9,11863,140887,1000
random,9,11959,140983,1000
random,9,12010,141034,1000
random,9,12128,141152,1000
random,9,12151,141175,1000
random,9,12203,141227,1000
random,9,12205,141229,1000
random,9,12206,141230,1000
random,9,12250,141274,1000
random,9,12320,141344,1000
random,9,12435,141459,1000
random,9,12452,141476,1000
random,9,12535,141559,1000
random,9,12637,141661,1000
random,9,12709,141733,1000
random,9,12777,141801,1000
random,9,12827,141851,1000
random,9,12832,141856,1000
random,9,12903,141927,1000
random,9,12947,141971,1000
random,9,12973,141997,1000
random,9,13072,142096,1000
random,9,13110,142134,1000
random,9,13116,142140,1000
random,9,13193,142217,1000
random,9,13330,142354,1000
random,9,13389,142413,1000
random,9,13420,142444,1000
random,9,13558,142582,1000
random,9,13602,142626,1000
random,9,13618,142642,1000
random,9,13713,142737,1000
random,9,13730,142754,1000
random,9,13746,142770,1000
random,9,13808,142832,1000
random,9,13906,142930,1000
random,9,13907,142931,1000
random,9,14058,143082,1000
random,9,14074,143098,1000
random,9,14098,143122,1000
random,9,14112,143136,1000
random,9,14113,143137,1000
random,9,14118,143142,1000
random,9,14121,143145,1000
random,9,14124,143148,1000
random,9,14153,143177,1000
random,9,14203,143227,1000
random,9,14232,143256,1000
random,9,14238,143262,1000
random,9,14284,143308,1000
random,10,56,143416,1000
random,10,194,143554,1000
random,10,290,143650,1000
random,10,298,143658,1000
random,10,412,143772,1000
random,10,437,143797,1000
random,10,453,143813,1000
random,10,513,143873,1000
random,10,542,143902,1000
random,10,562,143922,1000
random,10,614,143974,1000
random,10,619,143979,1000
random,10,643,144003,1000
random,10,659,144019,1000
random,10,682,144042,1000
random,10,683,144043,1000
random,10,691,144051,1000
random,10,750,144110,1000
random,10,821,144181,1000
random,10,965,144325,1000
random,10,992,144352,1000
random,10,1050,144410,1000
random,10,1067,144427,1000
random,10,1089,144449,1000
random,10,1208,144568,1000
random,10,1250,144610,1000
random,10,1309,144669,1000
random,10,1360,144720,1000
random,10,1481,144841,1000
random,10,1554,144914,1000
random,10,1671,145031,1000
random,10,1721,145081,1000
random,10,1780,145140,1000
random,10,1801,145161,1000
random,10,1895,145255,1000
random,10,1916,145276,1000
random,10,1973,145333,1000
random,10,2087,145447,1000
random,10,2113,145473,1000
random,10,2115,145475,1000
random,10,2116,145476,1000
random,10,2132,145492,1000
random,10,2145,145505,1000
random,10,2226,145586,1000
random,10,2251,145611,1000
random,10,2265,145625,1000
random,10,2456,145816,1000
random,10,2473,145833,1000
random,10,2657,146017,1000
random,10,2760,146120,1000
random,10,2764,146124,1000
random,10,2805,146165,1000
random,10,2862,146222,1000
random,10,2957,146317,1000
random,10,2988,146348,1000
random,10,3069,146429,1000
random,10,3085,146445,1000
random,10,3092,146452,1000
random,10,3105,146465,1000
random,10,3159,146519,1000
random,10,3169,146529,1000
random,10,3280,146640,1000
random,10,3281,146641,1000
random,10,3325,146685,1000
random,10,3407,146767,1000
random,10,3473,146833,1000
random,10,3626,146986,1000
random,10,3679,147039,1000
random,10,3775,147135,1000
random,10,3901,147261,1000
random,10,3921,147281,1000
random,10,4001,147361,1000
random,10,4047,147407,1000
random,10,4106,147466,1000
random,10,4178,147538,1000
random,10,4189,147549,1000
random,10,4207,147567,1000
random,10,4234,147594,1000
random,10,4299,147659,1000
random,10,4313,147673,1000
random,10,4315,147675,1000
random,10,4343,147703,1000
random,10,4362,147722,1000
random,10,4391,147751,1000
random,10,4448,147808,1000
random,10,4458,147818,1000
random,10,4467,147827,1000
random,10,4507,147867,1000
random,10,4551,147911,1000
random,10,4571,147931,1000
random,10,4595,147955,1000
random,10,4727,148087,1000
random,10,4783,148143,1000
random,10,4791,148151,1000
random,10,4821,148181,1000
random,10,4888,148248,1000
random,10,4906,148266,1000
random,10,5065,148425,1000
random,10,5146,148506,1000
random,10,5155,148515,1000
random,10,5187,148547,1000
random,10,5325,148685,1000
random,10,5404,148764,1000
random,10,5431,148791,1000
random,10,5432,148792,1000
random,10,5544,148904,1000
random,10,5555,148915,1000
random,10,5657,149017,1000
random,10,5661,149021,1000
random,10,5706,149066,1000
random,10,5806,149166,1000
random,10,5809,149169,1000
random,10,5903,149263,1000
random,10,5929,149289,1000
random,10,5930,149290,1000
random,10,5945,149305,1000
random,10,5973,149333,1000
random,10,6001,149361,1000
random,10,6100,149460,1000
random,10,6113,149473,1000
random,10,6148,149508,1000
random,10,6157,149517,1000
random,10,6217,149577,1000
random,10,6219,149579,1000
random,10,6227,149587,1000
random,10,6297,149657,1000
random,10,6353,149713,1000
random,10,6508,149868,1000
random,10,6526,149886,1000
random,10,6621,149981,1000
random,10,6689,150049,1000
random,10,6815,150175,1000
random,10,6835,150195,1000
random,10,6883,150243,1000
random,10,6896,150256,1000
random,10,6915,150275,1000
random,10,6934,150294,1000
random,10,7104,150464,1000
random,10,7112,150472,1000
random,10,7114,150474,1000
random,10,7196,150556,1000
random,10,7305,150665,1000
random,10,7405,150765,1000
random,10,7462,150822,1000
random,10,7650,151010,1000
random,10,7678,151038,1000
random,10,7701,151061,1000
random,10,7778,151138,1000
random,10,7846,151206,1000
random,10,7927,151287,1000
random,10,7954,151314,1000
random,10,7955,151315,1000
random,10,7979,151339,1000
random,10,8001,151361,1000
random,10,8117,151477,1000
random,10,8180,151540,1000
random,10,8283,151643,1000
random,10,8453,151813,1000
random,10,8456,151816,1000
random,10,8476,151836,1000
random,10,8496,151856,1000
random,10,8498,151858,1000
random,10,8524,151884,1000
random,10,8525,151885,1000
random,10,8540,151900,1000
random,10,8579,151939,1000
random,10,8589,151949,1000
random,10,8615,151975,1000
random,10,8619,151979,1000
random,10,8685,152045,1000
random,10,8692,152052,1000
random,10,8711,152071,1000
random,10,8722,152082,1000
random,10,8782,152142,1000
random,10,8812,152172,1000
random,10,8938,152298,1000
random,10,8965,152325,1000
random,10,8990,152350,1000
random,10,9130,152490,1000
random,10,9135,152495,1000
random,10,9175,152535,1000
random,10,9203,152563,1000
random,10,9218,152578,1000
random,10,9276,152636,1000
random,10,9281,152641,1000
random,10,9303,152663,1000
random,10,9312,152672,1000
random,10,9327,152687,1000
random,10,9354,152714,1000
random,10,9364,152724,1000
random,10,9382,152742,1000
random,10,9411,152771,1000
random,10,9430,152790,1000
random,10,9439,152799,1000
random,10,9485,152845,1000
random,10,9489,152849,1000
random,10,9548,152908,1000
random,10,9561,152921,1000
random,10,9586,152946,1000
random,10,9590,152950,1000
random,10,9620,152980,1000
random,10,9648,153008,1000
random,10,9710,153070,1000
random,10,9718,153078,1000
random,10,9721,153081,1000
random,10,9732,153092,1000
random,10,9753,153113,1000
random,10,9812,153172,1000
random,10,9896,153256,1000
random,10,10086,153446,1000
random,10,10114,153474,1000
random,10,10118,153478,1000
random,10,10140,153500,1000
random,10,10162,153522,1000
random,10,10278,153638,1000
random,10,10311,153671,1000
random,10,10400,153760,1000
random,10,10452,153812,1000
random,10,10461,153821,1000
random,10,10546,153906,1000
random,10,10614,153974,1000
random,10,10683,154043,1000
random,10,10786,154146,1000
random,10,10814,154174,1000
random,10,10848,154208,1000
random,10,10884,154244,1000
random,10,10906,154266,1000
random,10,10943,154303,1000
random,10,10952,154312,1000
random,10,10997,154357,1000
random,10,11015,154375,1000
random,10,11130,154490,1000
random,10,11146,154506,1000
random,10,11191,154551,1000
random,10,11340,154700,1000
random,10,11500,154860,1000
random,10,11505,154865,1000
random,10,11601,154961,1000
random,10,11602,154962,1000
random,10,11618,154978,1000
random,10,11713,155073,1000
random,10,11738,155098,1000
random,10,11757,155117,1000
random,10,11763,155123,1000
random,10,11798,155158,1000
random,10,11811,155171,1000
random,10,12012,155372,1000
random,10,12045,155405,1000
random,10,12106,155466,1000
random,10,12163,155523,1000
random,10,12314,155674,1000
random,10,12328,155688,1000
random,10,12338,155698,1000
random,10,12418,155778,1000
random,10,12440,155800,1000
random,10,12473,155833,1000
random,10,12477,155837,1000
random,10,12538,155898,1000
random,10,12572,155932,1000
random,10,12592,155952,1000
random,10,12638,155998,1000
random,10,12757,156117,1000
random,10,12779,156139,1000
random,10,12782,156142,1000
random,10,12797,156157,1000
random,10,12834,156194,1000
random,10,12863,156223,1000
random,10,12878,156238,1000
random,10,12934,156294,1000
random,10,13000,156360,1000
random,10,13038,156398,1000
random,10,13051,156411,1000
random,10,13056,156416,1000
random,10,13113,156473,1000
random,10,13143,156503,1000
random,10,13175,156535,1000
random,10,13324,156684,1000
random,10,13635,156995,1000
random,10,13652,157012,1000
random,10,13857,157217,1000
random,10,13875,157235,1000
random,10,13929,157289,1000
random,10,13945,157305,1000
random,10,13955,157315,1000
random,10,13960,157320,1000
random,10,13994,157354,1000
random,10,14004,157364,1000
random,10,14088,157448,1000
random,10,14111,157471,1000
random,10,14129,157489,1000
random,10,14137,157497,1000
random,10,14173,157533,1000
random,10,14191,157551,1000
random,10,14282,157642,1000
random,10,14335,157695,1000
random,11,68,157764,1000
random,11,109,157805,1000
random,11,112,157808,1000
random,11,121,157817,1000
random,11,127,157823,1000
random,11,234,157930,1000
random,11,240,157936,1000
random,11,256,157952,1000
random,11,372,158068,1000
random,11,389,158085,1000
random,11,440,158136,1000
random,11,599,158295,1000
random,11,605,158301,1000
random,11,669,158365,1000
random,11,718,158414,1000
random,11,876,158572,1000
random,11,880,158576,1000
random,11,891,158587,1000
random,11,897,158593,1000
random,11,980,158676,1000
random,11,991,158687,1000
random,11,1062,158758,1000
random,11,1070,158766,1000
random,11,1086,158782,1000
random,11,1114,158810,1000
random,11,1158,158854,1000
random,11,1284,158980,1000
random,11,1342,159038,1000
random,11,1424,159120,1000
random,11,1445,159141,1000
random,11,1475,159171,1000
random,11,1588,159284,1000
random,11,1592,159288,1000
random,11,1663,159359,1000
random,11,1687,159383,1000
random,11,1690,159386,1000
random,11,1728,159424,1000
random,11,1794,159490,1000
random,11,1842,159538,1000
random,11,1845,159541,1000
random,11,1929,159625,1000
random,11,1932,159628,1000
random,11,2011,159707,1000
random,11,2085,159781,1000
random,11,2166,159862,1000
random,11,2222,159918,1000
random,11,2287,159983,1000
random,11,2291,159987,1000
random,11,2344,160040,1000
random,11,2473,160169,1000
random,11,2511,160207,1000
random,11,2582,160278,1000
random,11,2626,160322,1000
random,11,2633,160329,1000
random,11,2787,160483,1000
random,11,2839,160535,1000
random,11,2852,160548,1000
random,11,2871,160567,1000
random,11,2960,160656,1000
random,11,2988,160684,1000
random,11,3023,160719,1000
random,11,3030,160726,1000
random,11,3046,160742,1000
random,11,3126,160822,1000
random,11,3130,160826,1000
random,11,3145,160841,1000
random,11,3197,160893,1000
random,11,3215,160911,1000
random,11,3221,160917,1000
random,11,3288,160984,1000
random,11,3344,161040,1000
random,11,3374,161070,1000
random,11,3419,161115,1000
random,11,3429,161125,1000
random,11,3521,161217,1000
random,11,3721,161417,1000
random,11,3774,161470,1000
random,11,3804,161500,1000
random,11,3805,161501,1000
random,11,3814,161510,1000
random,11,3850,161546,1000
random,11,3888,161584,1000
random,11,3927,161623,1000
random,11,3940,161636,1000
random,11,3951,161647,1000
random,11,3968,161664,1000
random,11,3977,161673,1000
random,11,4094,161790,1000
random,11,4129,161825,1000
random,11,4143,161839,1000
random,11,4172,161868,1000
random,11,4204,161900,1000
random,11,4230,161926,1000
