variant,layer,neuron_index,flat_index,seed
random,7,7219,107571,1000
random,7,7223,107575,1000
random,7,7315,107667,1000
random,7,7537,107889,1000
random,7,7762,108114,1000
random,7,7781,108133,1000
random,7,7892,108244,1000
random,7,7960,108312,1000
random,7,8082,108434,1000
random,7,8096,108448,1000
random,7,8347,108699,1000
random,7,8405,108757,1000
random,7,8419,108771,1000
random,7,8520,108872,1000
random,7,8919,109271,1000
random,7,8967,109319,1000
random,7,9219,109571,1000
random,7,9310,109662,1000
random,7,9537,109889,1000
random,7,9599,109951,1000
random,7,9606,109958,1000
random,7,9638,109990,1000
random,7,9655,110007,1000
random,7,9688,110040,1000
random,7,9743,110095,1000
random,7,9793,110145,1000
random,7,9879,110231,1000
random,7,10113,110465,1000
random,7,10259,110611,1000
random,7,10439,110791,1000
random,7,10520,110872,1000
random,7,10561,110913,1000
random,7,10596,110948,1000
random,7,10795,111147,1000
random,7,10810,111162,1000
random,7,10840,111192,1000
random,7,11027,111379,1000
random,7,11029,111381,1000
random,7,11069,111421,1000
random,7,11295,111647,1000
random,7,11321,111673,1000
random,7,11410,111762,1000
random,7,11453,111805,1000
random,7,11482,111834,1000
random,7,11777,112129,1000
random,7,11799,112151,1000
random,7,11807,112159,1000
random,7,12079,112431,1000
random,7,12099,112451,1000
random,7,12122,112474,1000
random,7,12148,112500,1000
random,7,12227,112579,1000
random,7,12353,112705,1000
random,7,12362,112714,1000
random,7,12446,112798,1000
random,7,12502,112854,1000
random,7,12570,112922,1000
random,7,12694,113046,1000
random,7,12855,113207,1000
random,7,12950,113302,1000
random,7,12953,113305,1000
random,7,13161,113513,1000
random,7,13287,113639,1000
random,7,13322,113674,1000
random,7,13346,113698,1000
random,7,13402,113754,1000
random,7,13451,113803,1000
random,7,13500,113852,1000
random,7,13511,113863,1000
random,7,13670,114022,1000
random,7,13790,114142,1000
random,7,13864,114216,1000
random,7,13865,114217,1000
random,7,13890,114242,1000
random,7,14104,114456,1000
random,7,14174,114526,1000
random,7,14212,114564,1000
random,7,14234,114586,1000
random,7,14275,114627,1000
random,7,14324,114676,1000
random,8,65,114753,1000
random,8,164,114852,1000
random,8,230,114918,1000
random,8,248,114936,1000
random,8,331,115019,1000
random,8,407,115095,1000
random,8,514,115202,1000
random,8,780,115468,1000
random,8,808,115496,1000
random,8,897,115585,1000
random,8,954,115642,1000
random,8,1168,115856,1000
random,8,1191,115879,1000
random,8,1248,115936,1000
random,8,1309,115997,1000
random,8,1686,116374,1000
random,8,1833,116521,1000
random,8,2387,117075,1000
random,8,2532,117220,1000
random,8,2678,117366,1000
random,8,2755,117443,1000
random,8,2786,117474,1000
random,8,2845,117533,1000
random,8,2933,117621,1000
random,8,2938,117626,1000
random,8,3108,117796,1000
random,8,3321,118009,1000
random,8,3415,118103,1000
random,8,3680,118368,1000
random,8,3721,118409,1000
random,8,3760,118448,1000
random,8,3927,118615,1000
random,8,4042,118730,1000
random,8,4185,118873,1000
random,8,4268,118956,1000
random,8,4291,118979,1000
random,8,4316,119004,1000
random,8,4449,119137,1000
random,8,4574,119262,1000
random,8,4772,119460,1000
random,8,4829,119517,1000
random,8,4851,119539,1000
random,8,4902,119590,1000
random,8,5087,119775,1000
random,8,5155,119843,1000
random,8,5644,120332,1000
random,8,5982,120670,1000
random,8,5988,120676,1000
random,8,6154,120842,1000
random,8,6358,121046,1000
random,8,6455,121143,1000
random,8,6634,121322,1000
random,8,6673,121361,1000
random,8,6684,121372,1000
random,8,6718,121406,1000
random,8,6943,121631,1000
random,8,6954,121642,1000
random,8,7234,121922,1000
random,8,7405,122093,1000
random,8,7548,122236,1000
random,8,7616,122304,1000
random,8,7751,122439,1000
random,8,7764,122452,1000
random,8,7917,122605,1000
random,8,7929,122617,1000
random,8,7954,122642,1000
random,8,7989,122677,1000
random,8,8070,122758,1000
random,8,8252,122940,1000
random,8,8813,123501,1000
random,8,8881,123569,1000
random,8,8931,123619,1000
random,8,9000,123688,1000
random,8,9229,123917,1000
random,8,9645,124333,1000
random,8,9802,124490,1000
random,8,9851,124539,1000
random,8,9916,124604,1000
random,8,10007,124695,1000
random,8,10065,124753,1000
random,8,10094,124782,1000
random,8,10248,124936,1000
random,8,10327,125015,1000
random,8,10410,125098,1000
random,8,10417,125105,1000
random,8,10504,125192,1000
random,8,10777,125465,1000
random,8,10886,125574,1000
random,8,11019,125707,1000
random,8,11056,125744,1000
random,8,11062,125750,1000
random,8,11294,125982,1000
random,8,11501,126189,1000
random,8,11559,126247,1000
random,8,11561,126249,1000
random,8,11584,126272,1000
random,8,11585,126273,1000
random,8,11692,126380,1000
random,8,11873,126561,1000
random,8,12135,126823,1000
random,8,12327,127015,1000
random,8,12377,127065,1000
random,8,12388,127076,1000
random,8,12431,127119,1000
random,8,12455,127143,1000
random,8,12546,127234,1000
random,8,12776,127464,1000
random,8,12781,127469,1000
random,8,12900,127588,1000
random,8,13135,127823,1000
random,8,13242,127930,1000
random,8,13269,127957,1000
random,8,13591,128279,1000
random,8,13644,128332,1000
random,8,13663,128351,1000
random,8,13683,128371,1000
random,8,13784,128472,1000
random,8,13989,128677,1000
random,8,14061,128749,1000
random,8,14107,128795,1000
random,8,14124,128812,1000
random,8,14283,128971,1000
random,9,122,129146,1000
random,9,219,129243,1000
random,9,305,129329,1000
random,9,306,129330,1000
random,9,324,129348,1000
random,9,343,129367,1000
random,9,488,129512,1000
random,9,700,129724,1000
random,9,812,129836,1000
random,9,847,129871,1000
random,9,1127,130151,1000
random,9,1203,130227,1000
random,9,1213,130237,1000
random,9,1550,130574,1000
random,9,1666,130690,1000
random,9,1851,130875,1000
random,9,1891,130915,1000
random,9,1921,130945,1000
random,9,1931,130955,1000
random,9,1945,130969,1000
random,9,2188,131212,1000
random,9,2341,131365,1000
random,9,2397,131421,1000
random,9,2770,131794,1000
random,9,2839,131863,1000
random,9,3063,132087,1000
random,9,3163,132187,1000
random,9,3268,132292,1000
random,9,3344,132368,1000
random,9,3379,132403,1000
random,9,3432,132456,1000
random,9,3482,132506,1000
random,9,3500,132524,1000
random,9,3517,132541,1000
random,9,3588,132612,1000
random,9,3656,132680,1000
random,9,3756,132780,1000
random,9,3760,132784,1000
random,9,3784,132808,1000
random,9,3850,132874,1000
random,9,4030,133054,1000
random,9,4328,133352,1000
random,9,4386,133410,1000
random,9,4389,133413,1000
random,9,4436,133460,1000
random,9,4570,133594,1000
random,9,4633,133657,1000
random,9,4709,133733,1000
random,9,4718,133742,1000
random,9,4787,133811,1000
random,9,4805,133829,1000
random,9,4879,133903,1000
random,9,5508,134532,1000
random,9,5573,134597,1000
random,9,5585,134609,1000
random,9,5605,134629,1000
random,9,5756,134780,1000
random,9,5941,134965,1000
random,9,6037,135061,1000
random,9,6073,135097,1000
random,9,6114,135138,1000
random,9,6162,135186,1000
random,9,6257,135281,1000
random,9,6271,135295,1000
random,9,6294,135318,1000
random,9,6328,135352,1000
random,9,6380,135404,1000
random,9,6517,135541,1000
random,9,6548,135572,1000
random,9,6781,135805,1000
random,9,6815,135839,1000
random,9,6858,135882,1000
random,9,7025,136049,1000
random,9,7085,136109,1000
random,9,7258,136282,1000
random,9,7615,136639,1000
random,9,7696,136720,1000
random,9,7755,136779,1000
random,9,8017,137041,1000
random,9,8036,137060,1000
random,9,8040,137064,1000
random,9,8042,137066,1000
random,9,8075,137099,1000
random,9,8339,137363,1000
random,9,8405,137429,1000
random,9,8562,137586,1000
random,9,8668,137692,1000
random,9,8803,137827,1000
random,9,8846,137870,1000
random,9,8851,137875,1000
random,9,8912,137936,1000
random,9,8926,137950,1000
random,9,8927,137951,1000
random,9,9009,138033,1000
random,9,9036,138060,1000
random,9,9073,138097,1000
random,9,9199,138223,1000
random,9,9447,138471,1000
random,9,9506,138530,1000
random,9,9585,138609,1000
random,9,9652,138676,1000
random,9,9664,138688,1000
random,9,9696,138720,1000
random,9,9886,138910,1000
random,9,9910,138934,1000
random,9,9978,139002,1000
random,9,10136,139160,1000
random,9,10138,139162,1000
random,9,10349,139373,1000
random,9,10372,139396,1000
random,9,10412,139436,1000
random,9,10482,139506,1000
random,9,10559,139583,1000
random,9,10662,139686,1000
random,9,10902,139926,1000
random,9,10945,139969,1000
random,9,11008,140032,1000
random,9,11070,140094,1000
random,9,11104,140128,1000
random,9,11135,140159,1000
random,9,11146,140170,1000
random,9,11202,140226,1000
random,9,11227,140251,1000
random,9,11742,140766,1000
random,9,11754,140778,1000
random,9,11798,140822,1000
random,9,11841,140865,1000
random,9,11863,140887,1000
random,9,11959,140983,1000
random,9,12010,141034,1000
random,9,12151,141175,1000
random,9,12203,141227,1000
random,9,12206,141230,1000
random,9,12777,141801,1000
random,9,12827,141851,1000
random,9,12903,141927,1000
random,9,13193,142217,1000
random,9,13330,142354,1000
random,9,13558,142582,1000
random,9,13602,142626,1000
random,9,13618,142642,1000
random,9,13808,142832,1000
random,9,14098,143122,1000
random,9,14112,143136,1000
random,9,14124,143148,1000
random,9,14153,143177,1000
random,9,14232,143256,1000
random,9,14238,143262,1000
random,10,290,143650,1000
random,10,412,143772,1000
random,10,513,143873,1000
random,10,542,143902,1000
random,10,562,143922,1000
random,10,614,143974,1000
random,10,643,144003,1000
random,10,691,144051,1000
random,10,750,144110,1000
random,10,992,144352,1000
random,10,1067,144427,1000
random,10,1089,144449,1000
random,10,1208,144568,1000
random,10,1360,144720,1000
random,10,1721,145081,1000
random,10,1801,145161,1000
random,10,1973,145333,1000
random,10,2115,145475,1000
random,10,2116,145476,1000
random,10,2145,145505,1000
random,10,2456,145816,1000
random,10,2473,145833,1000
random,10,2862,146222,1000
random,10,2957,146317,1000
random,10,3069,146429,1000
random,10,3092,146452,1000
random,10,3159,146519,1000
random,10,3169,146529,1000
random,10,3281,146641,1000
random,10,3325,146685,1000
random,10,3407,146767,1000
random,10,3775,147135,1000
random,10,3901,147261,1000
random,10,4106,147466,1000
random,10,4178,147538,1000
random,10,4207,147567,1000
random,10,4234,147594,1000
random,10,4343,147703,1000
random,10,4362,147722,1000
random,10,4391,147751,1000
random,10,4458,147818,1000
random,10,4551,147911,1000
random,10,4571,147931,1000
random,10,4595,147955,1000
random,10,4727,148087,1000
random,10,4888,148248,1000
random,10,5146,148506,1000
random,10,5404,148764,1000
random,10,5432,148792,1000
random,10,5555,148915,1000
random,10,5706,149066,1000
random,10,5809,149169,1000
random,10,5903,149263,1000
random,10,5929,149289,1000
random,10,5930,149290,1000
random,10,5945,149305,1000
random,10,5973,149333,1000
random,10,6001,149361,1000
random,10,6100,149460,1000
random,10,6113,149473,1000
random,10,6148,149508,1000
random,10,6217,149577,1000
random,10,6219,149579,1000
random,10,6227,149587,1000
random,10,6297,149657,1000
random,10,6353,149713,1000
random,10,6508,149868,1000
random,10,6621,149981,1000
random,10,6815,150175,1000
random,10,6835,150195,1000
random,10,6896,150256,1000
random,10,6915,150275,1000
random,10,6934,150294,1000
random,10,7196,150556,1000
random,10,7305,150665,1000
random,10,7701,151061,1000
random,10,7778,151138,1000
random,10,7954,151314,1000
random,10,8117,151477,1000
random,10,8453,151813,1000
random,10,8456,151816,1000
random,10,8540,151900,1000
random,10,8615,151975,1000
random,10,8685,152045,1000
random,10,8711,152071,1000
random,10,8722,152082,1000
random,10,8812,152172,1000
random,10,8938,152298,1000
random,10,9130,152490,1000
random,10,9135,152495,1000
random,10,9175,152535,1000
random,10,9218,152578,1000
random,10,9303,152663,1000
random,10,9327,152687,1000
random,10,9485,152845,1000
random,10,9489,152849,1000
random,10,9548,152908,1000
random,10,9561,152921,1000
random,10,9590,152950,1000
random,10,9620,152980,1000
random,10,9648,153008,1000
random,10,9753,153113,1000
random,10,10086,153446,1000
random,10,10114,153474,1000
random,10,10118,153478,1000
random,10,10140,153500,1000
random,10,10452,153812,1000
random,10,10461,153821,1000
random,10,10614,153974,1000
random,10,10786,154146,1000
random,10,10814,154174,1000
random,10,10848,154208,1000
random,10,10906,154266,1000
random,10,10997,154357,1000
random,10,11130,154490,1000
random,10,11191,154551,1000
random,10,11340,154700,1000
random,10,11500,154860,1000
random,10,11602,154962,1000
random,10,11757,155117,1000
random,10,11798,155158,1000
random,10,12163,155523,1000
random,10,12314,155674,1000
random,10,12338,155698,1000
random,10,12477,155837,1000
random,10,12538,155898,1000
random,10,12572,155932,1000
random,10,12592,155952,1000
random,10,12638,155998,1000
random,10,12757,156117,1000
random,10,12779,156139,1000
random,10,12797,156157,1000
random,10,12863,156223,1000
random,10,12934,156294,1000
random,10,13038,156398,1000
random,10,13051,156411,1000
random,10,13113,156473,1000
random,10,13175,156535,1000
random,10,13324,156684,1000
random,10,13994,157354,1000
random,10,14004,157364,1000
random,10,14088,157448,1000
random,10,14129,157489,1000
random,10,14282,157642,1000
random,11,112,157808,1000
random,11,127,157823,1000
random,11,372,158068,1000
random,11,389,158085,1000
random,11,440,158136,1000
random,11,599,158295,1000
random,11,669,158365,1000
random,11,876,158572,1000
random,11,980,158676,1000
random,11,991,158687,1000
random,11,1062,158758,1000
random,11,1070,158766,1000
random,11,1114,158810,1000
random,11,1342,159038,1000
random,11,1475,159171,1000
random,11,1588,159284,1000
random,11,1687,159383,1000
random,11,1728,159424,1000
random,11,1794,159490,1000
random,11,1842,159538,1000
random,11,2011,159707,1000
random,11,2166,159862,1000
random,11,2287,159983,1000
random,11,2291,159987,1000
random,11,2344,160040,1000
random,11,2473,160169,1000
random,11,2787,160483,1000
random,11,2839,160535,1000
random,11,2852,160548,1000
random,11,2871,160567,1000
random,11,2960,160656,1000
random,11,2988,160684,1000
random,11,3126,160822,1000
random,11,3130,160826,1000
random,11,3197,160893,1000
random,11,3221,160917,1000
random,11,3288,160984,1000
random,11,3344,161040,1000
random,11,3429,161125,1000
random,11,3521,161217,1000
random,11,3721,161417,1000
random,11,3774,161470,1000
random,11,3804,161500,1000
random,11,3814,161510,1000
random,11,3850,161546,1000
random,11,3927,161623,1000
random,11,3940,161636,1000
random,11,3951,161647,1000
random,11,3968,161664,1000
random,11,3977,161673,1000
random,11,4094,161790,1000
random,11,4143,161839,1000
random,11,4172,161868,1000
random,11,4204,161900,1000
random,11,4236,161932,1000
random,11,4366,162062,1000
random,11,4544,162240,1000
random,11,4568,162264,1000
random,11,4831,162527,1000
random,11,5342,163038,1000
random,11,5488,163184,1000
random,11,5710,163406,1000
random,11,6431,164127,1000
random,11,6444,164140,1000
random,11,6449,164145,1000
random,11,6618,164314,1000
random,11,6622,164318,1000
random,11,6686,164382,1000
random,11,7171,164867,1000
random,11,7180,164876,1000
random,11,7233,164929,1000
random,11,7235,164931,1000
random,11,7278,164974,1000
random,11,7359,165055,1000
random,11,7415,165111,1000
random,11,7424,165120,1000
random,11,7491,165187,1000
random,11,7532,165228,1000
random,11,7543,165239,1000
random,11,7681,165377,1000
random,11,7700,165396,1000
random,11,7709,165405,1000
random,11,7752,165448,1000
random,11,7908,165604,1000
random,11,7944,165640,1000
random,11,7950,165646,1000
random,11,7984,165680,1000
random,11,8007,165703,1000
random,11,8138,165834,1000
random,11,8190,165886,1000
random,11,8242,165938,1000
random,11,8313,166009,1000
random,11,8518,166214,1000
random,11,8761,166457,1000
random,11,8823,166519,1000
random,11,8922,166618,1000
random,11,8959,166655,1000
random,11,9018,166714,1000
random,11,9025,166721,1000
random,11,9077,166773,1000
random,11,9266,166962,1000
random,11,9270,166966,1000
random,11,9363,167059,1000
random,11,9378,167074,1000
random,11,9410,167106,1000
random,11,9721,167417,1000
random,11,9826,167522,1000
random,11,9972,167668,1000
random,11,10055,167751,1000
random,11,10241,167937,1000
random,11,10248,167944,1000
random,11,10332,168028,1000
random,11,10427,168123,1000
random,11,10576,168272,1000
random,11,10605,168301,1000
random,11,10686,168382,1000
random,11,10727,168423,1000
random,11,11015,168711,1000
random,11,11194,168890,1000
random,11,11295,168991,1000
random,11,11571,169267,1000
random,11,11635,169331,1000
random,11,11661,169357,1000
random,11,11767,169463,1000
random,11,11864,169560,1000
random,11,11901,169597,1000
random,11,12144,169840,1000
random,11,12278,169974,1000
random,11,12357,170053,1000
random,11,12371,170067,1000
random,11,12378,170074,1000
random,11,12627,170323,1000
random,11,12836,170532,1000
random,11,12842,170538,1000
random,11,12850,170546,1000
random,11,12929,170625,1000
random,11,12953,170649,1000
random,11,13005,170701,1000
random,11,13068,170764,1000
random,11,13204,170900,1000
random,11,13268,170964,1000
random,11,13305,171001,1000
random,11,13332,171028,1000
random,11,13419,171115,1000
random,11,13496,171192,1000
random,11,13511,171207,1000
random,11,13619,171315,1000
random,11,13646,171342,1000
random,11,13673,171369,1000
random,11,13693,171389,1000
random,11,14285,171981,1000
random,11,14315,172011,1000
random,12,77,172109,1000
random,12,413,172445,1000
random,12,540,172572,1000
random,12,578,172610,1000
random,12,857,172889,1000
random,12,911,172943,1000
random,12,936,172968,1000
random,12,995,173027,1000
random,12,1201,173233,1000
random,12,1370,173402,1000
random,12,1553,173585,1000
random,12,1657,173689,1000
random,12,1717,173749,1000
random,12,1738,173770,1000
random,12,2193,174225,1000
random,12,2376,174408,1000
random,12,2541,174573,1000
random,12,2548,174580,1000
random,12,2673,174705,1000
random,12,2681,174713,1000
random,12,2690,174722,1000
random,12,2771,174803,1000
random,12,2820,174852,1000
random,12,2879,174911,1000
random,12,2890,174922,1000
random,12,3480,175512,1000
random,12,3669,175701,1000
random,12,3924,175956,1000
random,12,3935,175967,1000
random,12,3970,176002,1000
random,12,4119,176151,1000
random,12,4165,176197,1000
random,12,4235,176267,1000
random,12,4421,176453,1000
random,12,4484,176516,1000
random,12,4497,176529,1000
random,12,4639,176671,1000
random,12,4645,176677,1000
random,12,4665,176697,1000
random,12,4773,176805,1000
random,12,4778,176810,1000
random,12,4973,177005,1000
random,12,5016,177048,1000
random,12,5142,177174,1000
random,12,5197,177229,1000
random,12,5346,177378,1000
random,12,5385,177417,1000
random,12,5535,177567,1000
random,12,5626,177658,1000
random,12,5847,177879,1000
random,12,6137,178169,1000
random,12,6274,178306,1000
random,12,6519,178551,1000
random,12,6622,178654,1000
random,12,6627,178659,1000
random,12,6725,178757,1000
random,12,6767,178799,1000
random,12,7038,179070,1000
random,12,7275,179307,1000
random,12,7320,179352,1000
random,12,7440,179472,1000
random,12,7739,179771,1000
random,12,7815,179847,1000
random,12,7983,180015,1000
random,12,8009,180041,1000
random,12,8100,180132,1000
random,12,8164,180196,1000
random,12,8169,180201,1000
random,12,8226,180258,1000
random,12,8302,180334,1000
random,12,8323,180355,1000
random,12,8369,180401,1000
random,12,8441,180473,1000
random,12,8468,180500,1000
random,12,8657,180689,1000
random,12,8691,180723,1000
random,12,8749,180781,1000
random,12,9025,181057,1000
random,12,9051,181083,1000
random,12,9378,181410,1000
random,12,9420,181452,1000
random,12,9494,181526,1000
random,12,9549,181581,1000
random,12,9715,181747,1000
random,12,9779,181811,1000
random,12,9821,181853,1000
random,12,9872,181904,1000
random,12,9980,182012,1000
random,12,9984,182016,1000
random,12,10133,182165,1000
random,12,10190,182222,1000
random,12,10203,182235,1000
random,12,10221,182253,1000
random,12,10333,182365,1000
random,12,10485,182517,1000
random,12,10614,182646,1000
random,12,10695,182727,1000
random,12,10860,182892,1000
random,12,11370,183402,1000
random,12,11471,183503,1000
random,12,11503,183535,1000
random,12,11584,183616,1000
random,12,11843,183875,1000
random,12,11956,183988,1000
random,12,12010,184042,1000
random,12,12096,184128,1000
random,12,12122,184154,1000
random,12,12256,184288,1000
random,12,12259,184291,1000
random,12,12294,184326,1000
random,12,12333,184365,1000
random,12,12364,184396,1000
random,12,12387,184419,1000
random,12,12664,184696,1000
random,12,12771,184803,1000
random,12,12832,184864,1000
random,12,13382,185414,1000
random,12,13408,185440,1000
random,12,13436,185468,1000
random,12,13451,185483,1000
random,12,13486,185518,1000
random,12,13516,185548,1000
random,12,13774,185806,1000
random,12,13814,185846,1000
random,12,13848,185880,1000
random,12,13882,185914,1000
random,12,14106,186138,1000
random,12,14165,186197,1000
random,12,14230,186262,1000
random,12,14238,186270,1000
random,12,14265,186297,1000
random,13,73,186441,1000
random,13,252,186620,1000
random,13,295,186663,1000
random,13,446,186814,1000
random,13,572,186940,1000
random,13,668,187036,1000
random,13,862,187230,1000
random,13,876,187244,1000
random,13,938,187306,1000
random,13,1099,187467,1000
random,13,1964,188332,1000
random,13,1968,188336,1000
random,13,2383,188751,1000
random,13,2399,188767,1000
random,13,2698,189066,1000
random,13,2797,189165,1000
random,13,2809,189177,1000
random,13,2872,189240,1000
random,13,2892,189260,1000
random,13,2904,189272,1000
random,13,2980,189348,1000
random,13,3181,189549,1000
random,13,3219,189587,1000
random,13,3245,189613,1000
random,13,3538,189906,1000
random,13,3561,189929,1000
random,13,3576,189944,1000
random,13,3586,189954,1000
random,13,3812,190180,1000
random,13,3898,190266,1000
random,13,3929,190297,1000
random,13,3941,190309,1000
random,13,3960,190328,1000
random,13,3967,190335,1000
random,13,4282,190650,1000
random,13,4293,190661,1000
random,13,4428,190796,1000
random,13,4527,190895,1000
random,13,4579,190947,1000
random,13,4597,190965,1000
random,13,4630,190998,1000
random,13,4644,191012,1000
random,13,4783,191151,1000
random,13,4800,191168,1000
random,13,4907,191275,1000
random,13,5000,191368,1000
random,13,5111,191479,1000
random,13,5362,191730,1000
random,13,5476,191844,1000
random,13,5599,191967,1000
random,13,5699,192067,1000
random,13,5726,192094,1000
random,13,5749,192117,1000
random,13,5762,192130,1000
random,13,5855,192223,1000
random,13,5953,192321,1000
random,13,6023,192391,1000
random,13,6035,192403,1000
random,13,6074,192442,1000
random,13,6109,192477,1000
random,13,6238,192606,1000
random,13,6254,192622,1000
random,13,6269,192637,1000
random,13,6408,192776,1000
random,13,6499,192867,1000
random,13,6621,192989,1000
random,13,6796,193164,1000
random,13,6837,193205,1000
random,13,7046,193414,1000
random,13,7394,193762,1000
random,13,7551,193919,1000
random,13,7557,193925,1000
random,13,7839,194207,1000
random,13,8070,194438,1000
random,13,8121,194489,1000
random,13,8279,194647,1000
random,13,8462,194830,1000
random,13,8472,194840,1000
random,13,8480,194848,1000
random,13,8520,194888,1000
random,13,8689,195057,1000
random,13,8823,195191,1000
random,13,9000,195368,1000
random,13,9027,195395,1000
random,13,9270,195638,1000
random,13,9488,195856,1000
random,13,9515,195883,1000
random,13,9556,195924,1000
random,13,9797,196165,1000
random,13,9812,196180,1000
random,13,9997,196365,1000
random,13,10126,196494,1000
random,13,10403,196771,1000
random,13,10428,196796,1000
random,13,10521,196889,1000
random,13,10608,196976,1000
random,13,10792,197160,1000
random,13,10899,197267,1000
random,13,10991,197359,1000
random,13,11080,197448,1000
random,13,11153,197521,1000
random,13,11269,197637,1000
random,13,11588,197956,1000
random,13,11754,198122,1000
random,13,11870,198238,1000
random,13,11911,198279,1000
random,13,12011,198379,1000
random,13,12021,198389,1000
random,13,12074,198442,1000
random,13,12087,198455,1000
random,13,12096,198464,1000
random,13,12112,198480,1000
random,13,12210,198578,1000
random,13,12244,198612,1000
random,13,12312,198680,1000
random,13,12444,198812,1000
random,13,12550,198918,1000
random,13,12733,199101,1000
random,13,12786,199154,1000
random,13,12815,199183,1000
random,13,12922,199290,1000
random,13,12924,199292,1000
random,13,13348,199716,1000
random,13,13450,199818,1000
random,13,13474,199842,1000
random,13,13591,199959,1000
random,13,13702,200070,1000
random,13,13711,200079,1000
random,13,13829,200197,1000
random,13,13877,200245,1000
random,13,13879,200247,1000
random,13,13928,200296,1000
random,13,13968,200336,1000
random,13,14006,200374,1000
random,13,14019,200387,1000
random,13,14025,200393,1000
random,13,14048,200416,1000
random,13,14173,200541,1000
random,13,14182,200550,1000
random,13,14267,200635,1000
random,13,14315,200683,1000
random,14,77,200781,1000
random,14,125,200829,1000
random,14,187,200891,1000
random,14,245,200949,1000
random,14,262,200966,1000
random,14,282,200986,1000
random,14,407,201111,1000
random,14,440,201144,1000
random,14,509,201213,1000
random,14,599,201303,1000
random,14,825,201529,1000
random,14,848,201552,1000
random,14,893,201597,1000
random,14,1008,201712,1000
random,14,1084,201788,1000
random,14,1119,201823,1000
random,14,1526,202230,1000
random,14,1638,202342,1000
random,14,1644,202348,1000
random,14,1706,202410,1000
random,14,1911,202615,1000
random,14,2155,202859,1000
random,14,2193,202897,1000
random,14,2231,202935,1000
random,14,2600,203304,1000
random,14,2801,203505,1000
random,14,2803,203507,1000
random,14,3000,203704,1000
random,14,3076,203780,1000
random,14,3123,203827,1000
random,14,3135,203839,1000
random,14,3266,203970,1000
random,14,3278,203982,1000
random,14,3454,204158,1000
random,14,3517,204221,1000
random,14,3547,204251,1000
random,14,3607,204311,1000
random,14,3710,204414,1000
random,14,3778,204482,1000
random,14,3783,204487,1000
random,14,3866,204570,1000
random,14,4039,204743,1000
random,14,4040,204744,1000
random,14,4163,204867,1000
random,14,4321,205025,1000
random,14,4441,205145,1000
random,14,4800,205504,1000
random,14,4944,205648,1000
random,14,5052,205756,1000
random,14,5098,205802,1000
random,14,5349,206053,1000
random,14,5372,206076,1000
random,14,5397,206101,1000
random,14,5416,206120,1000
random,14,5462,206166,1000
random,14,5555,206259,1000
random,14,5567,206271,1000
random,14,5569,206273,1000
random,14,5590,206294,1000
random,14,5707,206411,1000
random,14,5808,206512,1000
random,14,5835,206539,1000
random,14,6588,207292,1000
random,14,6630,207334,1000
random,14,6719,207423,1000
random,14,6951,207655,1000
random,14,7011,207715,1000
random,14,7120,207824,1000
random,14,7366,208070,1000
random,14,7578,208282,1000
random,14,7750,208454,1000
random,14,7764,208468,1000
random,14,7856,208560,1000
random,14,8018,208722,1000
random,14,8213,208917,1000
random,14,8292,208996,1000
random,14,8318,209022,1000
random,14,8823,209527,1000
random,14,8832,209536,1000
random,14,8882,209586,1000
random,14,9120,209824,1000
random,14,9247,209951,1000
random,14,9304,210008,1000
random,14,9517,210221,1000
random,14,9612,210316,1000
random,14,9744,210448,1000
random,14,9915,210619,1000
random,14,9937,210641,1000
random,14,9945,210649,1000
random,14,10089,210793,1000
random,14,10192,210896,1000
random,14,10254,210958,1000
random,14,10287,210991,1000
random,14,10327,211031,1000
random,14,10531,211235,1000
random,14,10629,211333,1000
random,14,10635,211339,1000
random,14,10711,211415,1000
random,14,10956,211660,1000
random,14,11086,211790,1000
random,14,11138,211842,1000
random,14,11175,211879,1000
random,14,11298,212002,1000
random,14,11335,212039,1000
random,14,11384,212088,1000
random,14,11562,212266,1000
random,14,11687,212391,1000
random,14,11729,212433,1000
random,14,11867,212571,1000
random,14,11970,212674,1000
random,14,11975,212679,1000
random,14,12099,212803,1000
random,14,12282,212986,1000
random,14,12299,213003,1000
random,14,12352,213056,1000
random,14,12373,213077,1000
random,14,12547,213251,1000
random,14,12595,213299,1000
random,14,12789,213493,1000
random,14,13026,213730,1000
random,14,13161,213865,1000
random,14,13225,213929,1000
random,14,13482,214186,1000
random,14,13557,214261,1000
random,14,13814,214518,1000
random,14,13931,214635,1000
random,14,14058,214762,1000
random,14,14100,214804,1000
random,15,15,215055,1000
random,15,46,215086,1000
random,15,93,215133,1000
random,15,213,215253,1000
random,15,260,215300,1000
random,15,291,215331,1000
random,15,297,215337,1000
random,15,406,215446,1000
random,15,576,215616,1000
random,15,621,215661,1000
random,15,810,215850,1000
random,15,868,215908,1000
random,15,903,215943,1000
random,15,1002,216042,1000
random,15,1087,216127,1000
random,15,1232,216272,1000
random,15,1497,216537,1000
random,15,1519,216559,1000
random,15,1587,216627,1000
random,15,1702,216742,1000
random,15,1741,216781,1000
random,15,1790,216830,1000
random,15,1823,216863,1000
random,15,1838,216878,1000
random,15,1902,216942,1000
random,15,1922,216962,1000
random,15,2029,217069,1000
random,15,2044,217084,1000
random,15,2358,217398,1000
random,15,2547,217587,1000
random,15,2662,217702,1000
random,15,2676,217716,1000
random,15,2754,217794,1000
random,15,2859,217899,1000
random,15,2926,217966,1000
