variant,layer,neuron_index,entered_via,also_in,n_methods_at_N,selection_step,rank_siren,rank_yang_harmfulness,rank_yang_refusal,rank_zhao_topk,rank_zhao_relative_epsilon,rank_wang,rank_wang_robust,percentile_siren,percentile_yang_harmfulness,percentile_yang_refusal,percentile_zhao_topk,percentile_zhao_relative_epsilon,percentile_wang,percentile_wang_robust,consensus_score
quota,26,7258,siren,,1,1905,329,407037,260460,26380,91390,367617,367617,0.0007149848174717875,0.8872700005013613,0.5677568005301351,0.05750178201246428,0.1992126447680768,0.8013410324991117,0.8013410324991117,0.47359118251824756
quota,31,6691,yang_harmfulness,yang_refusal,2,1906,74897,449,1209,5091,171678,194293,159192,0.16326067954075305,0.0009765646287419538,0.0026332367667863395,0.011095343661376215,0.3742269771619026,0.42352387242752604,0.34700959779924184,0.18896089599804686
quota,31,11305,yang_refusal,yang_harmfulness,2,1907,18291,592,434,20677,376454,129659,61357,0.03986912290109449,0.0012882805705055683,0.0009438671523331829,0.045070201481849634,0.8206042057673989,0.28263262641389336,0.13374575750243597,0.18916486596993015
quota,21,14245,zhao_topk,yang_harmfulness;yang_refusal;zhao_relative_epsilon,4,1908,17382,542,765,468,1223,438814,438814,0.03788765583072298,0.0011792889824763324,0.0016653914650867246,0.0010179814321930633,0.0026637544114345253,0.9565385143574618,0.9565385143574618,0.2796415858338339
quota,2,7994,zhao_relative_epsilon,zhao_topk,2,1909,396056,202855,144808,470,426,113420,105470,0.8633332679383805,0.4421875919616524,0.3156548977549913,0.0010223410957142327,0.0009264284982485051,0.24723433845375814,0.22990467595710962,0.30003764880855066
quota,7,2816,wang,wang_robust,2,1910,5510,427764,437249,417780,130780,462,863,0.012008693169061212,0.9324513734030008,0.9531270776521468,0.9106879331053229,0.28507621781750886,0.001004902441629555,0.001879014977624027,0.4423193160808992
quota,31,11057,wang_robust,siren;yang_refusal;wang,4,1911,429,13257,1063,11728,189762,3638,562,0.0009329679935302593,0.028895849818311024,0.0023149813297409704,0.02556288705637699,0.4136470547203167,0.00792804811324662,0.0012228856176880268,0.06864352494988722
quota,0,5639,siren,,1,1912,331,281296,292370,69561,430124,453295,453295,0.000719344480992957,0.6131757750936783,0.6373152320103934,0.151629097266273,0.9375957763579806,0.9881046580824892,0.9881046580824892,0.6166635059106138
quota,31,8591,yang_harmfulness,zhao_topk;wang;wang_robust,4,1913,23726,451,6521,1805,12892,4503,669,0.05171650851987244,0.0009809242922631232,0.014212503079012362,0.003932416496094831,0.0281002112256976,0.0098136025861524,0.0014561276160705917,0.01574461340216619
quota,31,2147,yang_refusal,yang_harmfulness,2,1914,120751,2377,435,101084,423425,160837,102431,0.2632146850906047,0.00517928026314929,0.0009460469840937676,0.22034393385518505,0.9229930833938237,0.3505954210454037,0.22328016723669267,0.2837932311241361
quota,0,2867,zhao_topk,,1,1915,239076,335419,337263,469,180709,235812,235812,0.5211432781617915,0.731154809471805,0.7351744192383232,0.0010201612639536481,0.39391303779174325,0.514028307295243,0.514028307295243,0.48720890293115754
quota,8,12332,zhao_relative_epsilon,zhao_topk,2,1916,34086,182684,239327,1517,427,4855,7050,0.07429956555953011,0.398218205518898,0.5216904159336982,0.0033046249490464325,0.0009286083300090899,0.010580903365878221,0.015365634080361677,0.14634113681963168
quota,12,13159,wang,zhao_relative_epsilon;wang_robust,3,1917,7883,47927,154330,11818,2561,464,767,0.01718143393692875,0.1044706169577832,0.33641125577927894,0.025759071914829613,0.005580369307096878,0.0010092621051507244,0.001669751128607894,0.07029739444709657
quota,2,614,wang_robust,siren;wang,3,1918,2869,399209,429505,99575,139776,550,563,0.006251757489356972,0.8702062774795042,0.9362464604981787,0.2170545677284627,0.30468598433572897,0.0011967276365610101,0.0012250654494486116,0.3338381200881773
quota,21,10170,siren,,1,1919,332,309391,242599,145924,118009,458473,458473,0.0007215243127535417,0.674418148407306,0.5288228254543315,0.3180875899998038,0.2572375864030814,0.9993918269387969,0.9993918269387969,0.5397244754935528
quota,28,482,yang_harmfulness,yang_refusal,2,1920,75421,452,465,6318,10385,9917,5544,0.16440291138329943,0.0009831041240237078,0.0010114419369113092,0.013769997231613665,0.022635373001911714,0.021615211737958065,0.012082807448921092,0.033785835266377
quota,31,531,yang_refusal,yang_harmfulness,2,1921,40479,956,437,9006,220773,391532,391532,0.08823523000494822,0.0020817393313584055,0.000950406647614937,0.019629385004065386,0.48124581744780937,0.8534717090534952,0.8534717090534952,0.32844085664896955
quota,14,13344,zhao_topk,zhao_relative_epsilon,2,1922,24426,340256,283738,472,739,15239,18527,0.05324239075228174,0.7416986556977533,0.6184989242530261,0.0010267007592354022,0.001608715839311522,0.03321627636778993,0.04038356319659249,0.2128107466951415
quota,29,2971,zhao_relative_epsilon,zhao_topk,2,1923,37085,26004,189322,818,428,88738,68792,0.08083688100952369,0.056682165270484426,0.4126879287456594,0.0017809225483977147,0.0009307881617696746,0.19343173093900612,0.14995280664238334,0.12804331761674634
quota,17,7878,wang,siren;wang_robust,3,1924,503,74895,125603,54749,119312,466,842,0.0010942755438135285,0.16325631987723188,0.27379122879296175,0.11934142922849214,0.2600779071871233,0.0010136217686718939,0.001833238510651748,0.11720114584413518
quota,0,12417,wang_robust,zhao_topk;wang,3,1925,13933,311072,408789,1787,368101,825,565,0.030369416088466293,0.6780824455968488,0.8910890657459057,0.0038931795244043065,0.8023960710712347,0.0017961813707218076,0.001229425112969781,0.34412225493007875
quota,22,5981,siren,wang;wang_robust,3,1926,333,147524,199391,18706,122753,562,791,0.0007237041445141264,0.32157532081673934,0.43463665474298696,0.040773753081737155,0.2675787082752953,0.0012228856176880268,0.0017220670908619272,0.15260472768140326
quota,31,5924,yang_harmfulness,yang_refusal,2,1927,29576,454,784,9643,252469,145273,80347,0.06446852431929304,0.0009874637875448772,0.0017068082685378343,0.021017937835557852,0.5503377649313026,0.31666851952366315,0.17514076263593975,0.16147539732883415
quota,31,6082,yang_refusal,yang_harmfulness;zhao_topk,3,1928,28539,1501,438,4280,153710,192561,155976,0.062208038783566684,0.003269747640877077,0.0009525864793755218,0.009327500103542009,0.33505976008771643,0.41974840381819334,0.3399992588572014,0.16722361368149605
quota,16,10549,zhao_topk,zhao_relative_epsilon,2,1929,23739,19827,16044,473,1277,447791,447791,0.05174484633276004,0.04321734448535262,0.034971040935060635,0.001028880590995987,0.0027814653265061003,0.9761068640722309,0.9761068640722309,0.2979939008307339
quota,4,353,zhao_relative_epsilon,zhao_topk,2,1930,58748,268085,224221,642,429,162259,165892,0.12805857643907043,0.5843780177045935,0.4887618773583055,0.0013972721585348044,0.0009329679935302593,0.35369514180895517,0.36161447059515944,0.2741197605797356
quota,9,8233,wang,siren;wang_robust,3,1931,2525,332908,304573,11219,5064,467,877,0.005501895363715828,0.7256812519209768,0.6639157189848087,0.024453352690239367,0.011036488203840428,0.0010158016004324787,0.001909532622272213,0.20478772019804084
quota,0,12813,wang_robust,siren;wang,3,1932,1518,376227,287230,9216,420876,826,566,0.003306804780807017,0.8201093839577461,0.626110896760988,0.020087149673788177,0.9174366922360933,0.0017983612024823925,0.0012316049447303656,0.34144012765094794
quota,3,7234,siren,,1,1933,334,393289,442737,203425,68417,453922,453922,0.0007258839762747111,0.8573016734568426,0.9650899943542357,0.4434300960651857,0.14913536973216407,0.9894714125963758,0.9894714125963758,0.6278036918253507
quota,31,1165,yang_harmfulness,yang_refusal;zhao_topk;wang_robust,4,1934,16623,455,1188,2202,51880,19607,2376,0.036233163524439185,0.000989643619305462,0.0025874602998140605,0.0047978097050469645,0.11308749190737459,0.042737781498023986,0.005177100431388706,0.029372921569341848
quota,31,2747,yang_refusal,,1,1935,397939,14905,440,9314,244943,274515,274515,0.8674378911435615,0.03248821255975464,0.0009569461428966912,0.02030077318632548,0.533932351101142,0.5983943359251533,0.5983943359251533,0.37884354942628384
quota,18,11468,zhao_topk,zhao_relative_epsilon,2,1936,37870,5006,24607,474,1097,345251,345251,0.08254804894158269,0.010910057961726513,0.05363694030094757,0.0010310604227565716,0.002389095609600851,0.7525869153418739,0.7525869153418739,0.23652700484576603
quota,30,3032,zhao_relative_epsilon,zhao_topk,2,1937,6253,156536,16011,1129,432,444586,444586,0.013628308167175657,0.34121996464312887,0.03489910648696134,0.002458850225939562,0.0009395074888120135,0.9691205032795569,0.9691205032795569,0.3330552490815902
quota,25,7987,wang,siren;wang_robust,3,1938,341,123457,315029,426490,207790,468,809,0.0007411427985988041,0.26911330983474696,0.6867080398734826,0.9296742677400158,0.452945061700138,0.0010179814321930633,0.0017613040625524521,0.33456587249167535
quota,0,6530,wang_robust,siren;wang,3,1939,1693,431723,450162,28942,425744,829,567,0.003688275338909343,0.9410813273431556,0.9812752451765773,0.06308651098308232,0.9280481132466196,0.0018049006977641465,0.0012337847764909505,0.4171740225089428
quota,2,7173,siren,wang;wang_robust,3,1940,335,320435,195800,174568,196515,2079,1728,0.0007280638080352958,0.6984922103712036,0.4268088788907272,0.3805266909499925,0.4283674585995453,0.0045296903984950445,0.003764569450529808,0.2776025089240755
quota,26,11779,yang_harmfulness,,1,1941,68764,456,78721,58104,205408,321141,321141,0.14989177135308696,0.0009918234510660467,0.171596356193229,0.12665476478525386,0.4477527024464252,0.7000311715941764,0.7000311715941764,0.3281356802024877
quota,31,9665,yang_refusal,yang_harmfulness;wang_robust,3,1942,15147,1277,443,5034,126531,14623,1733,0.03301573184581614,0.0027814653265061003,0.0009634856381784453,0.010971093251022886,0.27581411266678435,0.031873500003269745,0.0037754686093327315,0.051313551048701486
quota,21,6084,zhao_topk,zhao_relative_epsilon,2,1943,69629,100638,130261,476,1516,179075,182971,0.15177732582599274,0.21937172888996428,0.28394488513376537,0.001035420086277741,0.003302445117285848,0.3903511926949478,0.3988438172341859,0.20694668785463138
quota,29,9142,zhao_relative_epsilon,zhao_topk,2,1944,15959,23577,10832,561,437,406087,406087,0.03478575523541093,0.05139171358754532,0.023609757798893082,0.0012207057859274421,0.000950406647614937,0.8851991603288059,0.8851991603288059,0.2689080942447148
quota,3,2708,wang,wang_robust,2,1945,19433,314275,82042,45522,38561,469,686,0.042358490771682245,0.6850644467260016,0.17883557747013085,0.09922812157357695,0.08405431268814673,0.0010201612639536481,0.001493184756000532,0.15600775646421322
quota,30,9333,wang_robust,yang_harmfulness;yang_refusal;zhao_topk;zhao_relative_epsilon;wang,6,1946,445641,839,938,1789,840,907,569,0.9714202257869737,0.0018266990153699937,0.002042502359667881,0.0038975391879254757,0.0018288788471305785,0.0019749275750897545,0.0012381444400121199,0.14060413103030994
quota,11,2573,siren,zhao_topk;zhao_relative_epsilon,3,1947,336,386930,300022,823,527,450641,450641,0.0007302436397958805,0.8434401232912844,0.6539953046423878,0.0017918217072006382,0.0011465915060675617,0.9823193845898973,0.9823193845898973,0.4951061219952187
quota,31,486,yang_harmfulness,yang_refusal;zhao_topk;zhao_relative_epsilon,4,1948,19257,457,702,958,4467,384569,384569,0.04197484038181933,0.0009940032828266315,0.0015280620641698875,0.002086098994879575,0.009735128642771351,0.8382935405045439,0.8382935405045439,0.24755788776793633
quota,31,3694,yang_refusal,yang_harmfulness;wang_robust,3,1949,8422,1648,445,11334,241995,12631,1485,0.018356363255883912,0.0035901829096830306,0.0009678453016996148,0.02470403334270661,0.5275062070709383,0.027531275136184988,0.0032348703327077215,0.08655582533568631
quota,23,4144,zhao_topk,zhao_relative_epsilon,2,1950,70882,98896,163743,477,2430,7771,8857,0.1545086550220054,0.21557446196302568,0.3569300121416629,0.0010375999180383259,0.0052948113464602806,0.01693729277974326,0.019304590071738265,0.10994106046323913
quota,29,11605,zhao_relative_epsilon,zhao_topk,2,1951,36225,27842,400210,535,438,160991,150893,0.07896222569542083,0.06068869604643914,0.8723882890718494,0.0011640301601522395,0.0009525864793755218,0.35093111513653374,0.3289191740181493,0.24200087380113144
quota,16,3172,wang,zhao_topk;zhao_relative_epsilon;wang_robust,4,1952,11603,458377,304872,1254,2954,470,758,0.0252904080863039,0.9991825630897807,0.6645674886812236,0.0027313291960126516,0.006437043189006672,0.0010223410957142327,0.0016501326427626316,0.2429830437115435
quota,30,630,wang_robust,siren;wang,3,1953,2804,104883,76366,29148,62354,909,570,0.006110068424918964,0.2286251147136464,0.166462852397052,0.06353555632576277,0.13591904976773891,0.001979287238610924,0.0012403242717727045,0.08626746473421468
quota,5,4644,siren,wang;wang_robust,3,1954,338,333419,161084,48346,70316,2742,4325,0.00073460330331705,0.7267951459506355,0.35113383949026816,0.1053839664654682,0.15327487024551445,0.0059749188557627125,0.00942559253276832,0.19324613383481923
quota,31,105,yang_harmfulness,yang_refusal,2,1955,363670,458,597,9378,211572,195238,160874,0.7927372365400839,0.0009961831145872161,0.001299179729308492,0.020440282419002902,0.4611891854186694,0.4255838134412786,0.35067607482054536,0.29327456506906796
quota,31,1109,yang_refusal,yang_harmfulness,2,1956,152742,490,446,12725,271404,216637,202429,0.33294968294347044,0.001065937730925927,0.0009700251334601995,0.027736179321679953,0.5916128793179742,0.47223003328603097,0.4412589836316433,0.2668319601950264
quota,29,12211,zhao_topk,zhao_relative_epsilon,2,1957,394911,49208,39188,478,450,274475,274475,0.860837360572511,0.10726298144309222,0.08542106720203335,0.0010397797497989105,0.0009787444605025384,0.59830714265473,0.59830714265473,0.32173631696248545
quota,9,13052,zhao_relative_epsilon,zhao_topk,2,1958,107358,219976,46858,1708,439,202460,206337,0.23402019832109358,0.4795084915346234,0.10214037680571814,0.0037209728153181137,0.0009547663111361065,0.4413265584162214,0.4497777661520084,0.244492732908017
quota,14,10824,wang,siren;yang_harmfulness;wang_robust,4,1959,4522,3321,9905,242696,230536,471,808,0.00985501938960351,0.007237041445141264,0.021589053756831046,0.5290342691351082,0.502527514926398,0.0010245209274748176,0.0017591242307918675,0.1532895062587641
quota,31,12061,wang_robust,yang_harmfulness;yang_refusal;wang,4,1960,23596,4523,1868,19350,367790,3705,571,0.05143313039099642,0.009857199221364096,0.0040697458970116685,0.04217756473555371,0.8017181433936929,0.008074096841205795,0.0012425041035332893,0.13122462636905113
quota,0,12982,siren,,1,1961,339,275017,295306,20267,424894,444060,444060,0.0007367831350776347,0.5994886114689668,0.6437152180594702,0.044176470460009894,0.9261952562501227,0.9679739117734893,0.9679739117734893,0.5928943089886608
quota,31,900,yang_harmfulness,yang_refusal;zhao_topk,3,1962,18872,459,532,1899,45091,275343,275343,0.04113560515399421,0.000998362946347801,0.0011574906648704852,0.004137320681589795,0.09828861408476494,0.6001992366229174,0.6001992366229174,0.192302266682486
quota,31,3543,yang_refusal,yang_harmfulness;wang_robust,3,1963,31838,608,447,45199,409208,20679,2500,0.06939930376173567,0.0013231578786749238,0.0009722049652207842,0.09852403591490809,0.8920024152535907,0.0450745611453708,0.00544739956970121,0.1589632969270289
quota,0,4914,zhao_topk,,1,1964,64561,357577,395421,480,143000,45622,25921,0.14072993846334939,0.7794555216228412,0.8619490747704093,0.00104413941332008,0.31171376193185407,0.09944610474963542,0.05650123923435589,0.32154854002653793
quota,12,13783,zhao_relative_epsilon,yang_harmfulness;zhao_topk;wang;wang_robust,5,1965,8515,3914,16402,3519,440,1075,1605,0.01855908760961829,0.008529681679168002,0.03575142070534996,0.007668648133737038,0.0009569461428966912,0.002341139310867987,0.0034964501439778877,0.011043339103659408
quota,18,11872,wang,zhao_topk;zhao_relative_epsilon;wang_robust,4,1966,21693,14357,34006,716,2830,472,799,0.0472849105506037,0.031293664754954216,0.07412517901868333,0.0015585797088180735,0.006166744050694168,0.0010267007592354022,0.001739505744946605,0.023313612083990787
quota,1,1335,wang_robust,,1,1967,9586,263316,293182,18449,444956,37390,573,0.020893687425204522,0.5739824000383651,0.6390852553999883,0.04021353631926688,0.9699270410309733,0.08150172969650202,0.0012468637670544588,0.3324072162396221
quota,26,10718,siren,,1,1968,340,282490,54083,137748,147661,354616,354616,0.0007389629668382194,0.6157784942158164,0.11788966127594272,0.30026528552526316,0.3218739577679395,0.7730010397797498,0.7730010397797498,0.4146497773301857
quota,31,2878,yang_harmfulness,yang_refusal,2,1969,328859,462,3283,5488,129446,419209,419209,0.7168551131223693,0.001004902441629555,0.007154207838239045,0.011960736870328349,0.2821683222488888,0.9138029126911985,0.9138029126911985,0.40667844398626457
quota,31,1559,yang_refusal,yang_harmfulness,2,1970,424233,2851,449,4754,98999,247491,247491,0.9247543874563762,0.006212520517666446,0.0009765646287419538,0.010360740358059164,0.21579898463436592,0.5394865624271119,0.5394865624271119,0.3195823317784905
quota,1,9061,zhao_topk,,1,1971,128313,456872,457801,481,444425,176029,51487,0.27969857286414634,0.9959019162901007,0.9979269799956839,0.0010463192450806647,0.9687695503661028,0.38371142515220674,0.11223081802546479,0.5341836545626838
quota,2,1601,zhao_relative_epsilon,zhao_topk;wang;wang_robust,4,1972,11448,346536,338063,721,441,3799,2905,0.024952534163413267,0.7553879991542253,0.736918284646791,0.001569478867620997,0.0009591259746572759,0.008279001026700759,0.006330231432738021,0.21919952218087807
quota,4,3991,wang,wang_robust,2,1973,5328,29290,45710,23917,13806,473,675,0.011611963788634792,0.0638450924357658,0.09963792994456688,0.052132856386144115,0.030092577454872035,0.001028880590995987,0.0014692066066341,0.037116929601087666
quota,30,4772,wang_robust,yang_refusal;wang,3,1974,6800,4791,1847,25946,35580,917,574,0.014820676140215499,0.010441394133200799,0.004023969430039389,0.05655573502837051,0.07755623420984369,0.001996725892695602,0.0012490435988150434,0.02380625406188293
quota,3,12834,siren,,1,1975,343,351105,401302,69359,19675,452233,452233,0.0007455024621199736,0.7653476504683369,0.8747686653544079,0.15118877125063487,0.04288601005774374,0.9857896767527482,0.9857896767527482,0.54378799329982
quota,31,4037,yang_harmfulness,zhao_topk,2,1976,10114,463,5019,2199,32438,450126,450126,0.022044638594793255,0.0010070822733901398,0.010938395774614116,0.004791270209765211,0.0707072028180865,0.9811967712331963,0.9811967712331963,0.29598316173386313
quota,28,8416,yang_refusal,,1,1977,16692,11716,450,19740,108877,102644,83973,0.03638357191591953,0.02553672907524997,0.0009787444605025384,0.04302769912218175,0.23733136276542177,0.2237444714016972,0.18304483259981993,0.10714963019154182
quota,0,11255,zhao_topk,,1,1978,74457,396760,324599,484,136498,19187,8966,0.16230155356609577,0.8648678694978321,0.7075690298222783,0.0010528587403624188,0.29754049582453224,0.0418222521585784,0.019542191733642,0.2992423216204744
quota,2,2507,zhao_relative_epsilon,zhao_topk,2,1979,360418,336880,328817,516,442,54426,44898,0.7856484236546624,0.7343395436740192,0.7167635601884247,0.0011226133567011297,0.0009613058064178606,0.11863734356982328,0.09786790655497209,0.3507629566864315
quota,13,2050,wang,siren;wang_robust,3,1980,1092,62755,32070,315630,250417,475,832,0.0023781964507979276,0.1367931623037334,0.06990502473019132,0.688018118761594,0.5458647501585827,0.0010332402545171564,0.0018114401930459008,0.2065434189789232
quota,0,5552,wang_robust,wang,2,1981,20102,450076,455268,170004,434991,846,579,0.04381679821951342,0.981087779645167,0.9924054661461228,0.3705779387946838,0.9482050175367465,0.0018419578376940868,0.001259942757617967,0.4770278429910779
quota,10,3625,siren,,1,1982,346,198097,134953,10105,12022,458531,458531,0.0007520419574017277,0.4318159524447903,0.29417265575442886,0.022025020108947992,0.026203757593988897,0.9995182571809108,0.9995182571809108,0.3962865631744828
quota,31,3135,yang_harmfulness,yang_refusal,2,1983,187377,464,1667,8985,224271,274011,274011,0.4084481559713221,0.0010092621051507244,0.0036315997131341404,0.01958360853709311,0.48887086894633475,0.5972957007178186,0.5972957007178186,0.302304985244096
quota,31,577,yang_refusal,yang_harmfulness,2,1984,297451,671,451,12230,289214,172336,120755,0.6483909571859244,0.001460487279591761,0.0009809242922631232,0.026657162600190517,0.6304356829739881,0.3756613064603674,0.263223404417647,0.2781157036014246
quota,2,4190,zhao_topk,zhao_relative_epsilon,2,1985,432078,82178,161218,485,507,249456,249456,0.9418551676181632,0.1791320345895704,0.3514259369461865,0.0010550385721230036,0.0011029948708558674,0.5437699318366609,0.5437699318366609,0.36601586232431726
quota,30,14109,zhao_relative_epsilon,yang_harmfulness;yang_refusal;zhao_topk,4,1986,13771,1635,993,1049,447,445968,445968,0.030016283343251567,0.0035618450967954294,0.0021623931065000404,0.0022844636850927846,0.0009722049652207842,0.972133030772685,0.972133030772685,0.2833233216774615
quota,12,1539,wang,siren;wang_robust,3,1987,2826,86161,21110,229039,79229,478,784,0.006158024723651828,0.1878143044919793,0.046014068634182816,0.49926430678080264,0.17270371072760604,0.0010397797497989105,0.0017068082685378343,0.13067157191093706
quota,29,6830,wang_robust,siren;yang_harmfulness;yang_refusal;wang,5,1988,3018,4466,2237,59929,131609,785,584,0.006576552421684094,0.009732948811010765,0.004874103816667429,0.13063295774832098,0.2868832983470336,0.001708988100298419,0.0012708419164208905,0.06309709873734802
quota,0,744,siren,,1,1989,347,408006,391398,33444,425516,448177,448177,0.0007542217891623124,0.8893822574773679,0.8531796115975769,0.07290011356923473,0.9275511116052063,0.9769482791318166,0.9769482791318166,0.6710948391860259
quota,31,7506,yang_harmfulness,yang_refusal,2,1990,245149,465,1554,21468,361831,389285,389285,0.5343813964438224,0.0010114419369113092,0.003385278724188067,0.046794448404472146,0.7887285259323685,0.8485736270874614,0.8485736270874614,0.4387783350880979
quota,31,13520,yang_refusal,,1,1991,301450,185831,452,10245,249337,348267,348267,0.6571081043965027,0.40507813606945814,0.0009831041240237078,0.02233019655542985,0.5435105318571513,0.7591612879317974,0.7591612879317974,0.4496189498380229
quota,5,13861,zhao_topk,siren;zhao_relative_epsilon,3,1992,3290,435186,229956,487,533,395456,395456,0.007169466660563137,0.9486300847300605,0.5012632125052588,0.001059398235644173,0.00115967049663107,0.8620253688820296,0.8620253688820296,0.4547617957703167
quota,7,11441,zhao_relative_epsilon,siren;zhao_topk,3,1993,2707,90764,37687,2272,449,458303,458303,0.005898624744142247,0.19784807008595076,0.08214913972939568,0.004950397928287895,0.0009765646287419538,0.9990212555394975,0.9990212555394975,0.3271236154565019
quota,25,9535,wang,siren;wang_robust,3,1994,1580,192961,176832,22338,20442,479,824,0.00344195434996327,0.4206203365224272,0.3854618300559563,0.048690902036180844,0.044557941018112224,0.0010419595815594953,0.001794001538961223,0.1293727035861658
quota,1,7126,wang_robust,,1,1995,7012,448599,442643,185710,450523,78851,585,0.015282800473459458,0.9778681681347834,0.9648850901687408,0.4048143764264274,0.9820621644421483,0.17187973432210502,0.0012730217481814754,0.5025807651022637
quota,9,9325,siren,wang;wang_robust,3,1996,348,130538,199060,199888,87941,500,938,0.0007564016209228972,0.2845486985314473,0.4339151304302334,0.43572003112799756,0.1916944050258201,0.0010877360485317743,0.002042502359667881,0.192823557877803
quota,30,11089,yang_harmfulness,yang_refusal,2,1997,23550,466,1017,8576,6239,287061,287061,0.051332858130009526,0.0010136217686718939,0.0022147090687540737,0.018692057347013957,0.013597790522527471,0.6257425051934492,0.6257425051934492,0.19119086388912507
quota,31,931,yang_refusal,yang_harmfulness,2,1998,212900,2328,456,22517,382630,244652,244652,0.4640840019967259,0.005072468506880639,0.0009918234510660467,0.04908109192132551,0.8340668467207701,0.5332980200588119,0.5332980200588119,0.345698896102056
quota,22,10578,zhao_topk,zhao_relative_epsilon,2,1999,421556,397319,393379,488,2191,256287,256287,0.9189189778332908,0.8660863954519991,0.8574978583152952,0.0010615780674047576,0.004773831555680533,0.558660362593215,0.558660362593215,0.5379513380585857
quota,7,13943,zhao_relative_epsilon,zhao_topk,2,2000,98599,82913,122406,1103,451,430435,430435,0.21492705193013203,0.18073421093360015,0.2668223066543724,0.002402174600164359,0.0009809242922631232,0.9382737040355226,0.9382737040355226,0.36320201092593957
quota,21,5280,wang,siren;yang_harmfulness;zhao_topk;zhao_relative_epsilon;wang_robust,6,2001,2524,2406,8065,798,1776,480,775,0.005499715531955243,0.005242495384206247,0.017578163317355167,0.0017373259131860204,0.0038692013750378745,0.00104413941332008,0.0016871897826925717,0.005236890102536172
quota,1,6288,wang_robust,siren,2,2002,4563,356596,377993,147890,447830,48023,589,0.009944392491787484,0.7773171066657075,0.8239589668469387,0.3223731392411134,0.9761918775108938,0.10467988080679932,0.0012817410752238142,0.43082101494835195
quota,5,10722,siren,wang;wang_robust,3,2003,349,321394,133198,49568,29316,1781,2838,0.0007585814526834819,0.7005826690296043,0.2903470510146027,0.10804772087690272,0.063901768061541,0.003880100533840798,0.006184182704778845,0.1676717248105648
quota,31,11365,yang_harmfulness,yang_refusal,2,2004,28394,468,4479,42103,415943,374007,374007,0.0618919631782819,0.0010179814321930633,0.009761286623898368,0.0917752767841378,0.9066835821611288,0.815270157449248,0.815270157449248,0.3859529150111623
quota,31,1961,yang_refusal,yang_harmfulness,2,2005,97127,1831,457,15701,313999,216839,202887,0.21171833957855132,0.003989092121870034,0.0009940032828266315,0.03422335864118008,0.6844628131600803,0.4726703593016691,0.4422573465779911,0.2643307589520241
quota,0,10486,zhao_topk,wang;wang_robust,3,2006,33915,395516,370590,491,166110,1267,804,0.07392681432847013,0.8621561587876647,0.8078216723233301,0.001068117562686512,0.36208967391896696,0.002759667008900253,0.0017504049037495287,0.30165321554768126
quota,12,3259,zhao_relative_epsilon,siren;zhao_topk,3,2007,1681,81922,254138,3083,453,458484,458484,0.0036621173577823262,0.1785739976588607,0.5539759041397185,0.006718241486122101,0.0009852839557842926,0.9994158050881633,0.9994158050881633,0.39182102211065634
quota,14,451,wang,siren;wang_robust,3,2008,2248,79613,63591,66487,100741,482,826,0.004898081966033862,0.1735407661236706,0.13861550165558223,0.14492829443423558,0.2195962515613045,0.0010484990768412493,0.0017983612024823925,0.09777510800287863
quota,28,547,wang_robust,siren;yang_refusal;wang,4,2009,927,32934,3195,50345,96113,724,590,0.002018524210301449,0.07178839937133652,0.006962382643307589,0.10974145015487705,0.20950799017331842,0.0015760183629027512,0.0012839209069843989,0.057554097974718325
quota,16,4974,siren,,1,2010,350,47919,150589,156533,291165,458652,458652,0.0007607612844440666,0.10445317830369852,0.32825650516293153,0.3412134251478471,0.6346885347388889,0.9997820168239415,0.9997820168239415,0.48699091975509906
quota,30,11369,yang_harmfulness,yang_refusal,2,2011,16573,469,1490,17040,28672,448569,448569,0.036124171936409946,0.0010201612639536481,0.003245769491510645,0.03714215336860301,0.06249795640772445,0.9778027731819658,0.9778027731819658,0.2993765369760191
quota,28,647,yang_refusal,zhao_topk,2,2012,323439,110433,459,3462,21716,23117,13554,0.7050404249800001,0.2407231809848916,0.000998362946347801,0.007544397723383709,0.04733504668109715,0.050388990977676344,0.029543259851204685,0.15451052344922875
quota,6,5430,zhao_topk,zhao_relative_epsilon,2,2013,352746,368651,68536,492,562,420159,420159,0.7689247543874563,0.8035949785395563,0.14939476971167365,0.0010702973944470965,0.0012228856176880268,0.9158737528637539,0.9158737528637539,0.5079935987683327
quota,30,6462,zhao_relative_epsilon,yang_harmfulness;yang_refusal;zhao_topk,4,2014,9228,1200,819,1013,456,354178,354178,0.020113307654915192,0.002613618280941077,0.0017831023801582993,0.0022059897417117348,0.0009918234510660467,0.7720462734686137,0.7720462734686137,0.22454291263514567
quota,21,8118,wang,siren;wang_robust,3,2015,957,133686,184231,78575,25927,483,776,0.0020839191631189906,0.291410808913768,0.4015904052525226,0.17127810075618363,0.0565143182249194,0.0010506789086018342,0.0016893696144531566,0.13223108583336682
quota,31,12713,wang_robust,yang_harmfulness;zhao_topk;wang,4,2016,13621,4100,64666,3428,95225,3847,592,0.02968930857916386,0.008935130386636759,0.1409588207982108,0.007470283443523829,0.20757229956991918,0.008383632951208825,0.0012882805705055683,0.05775682232845268
quota,26,13601,siren,wang;wang_robust,3,2017,351,155575,277136,70571,279507,2668,2785,0.0007629411162046513,0.33912514632120694,0.6041076749696458,0.15383072734446354,0.6092760560739922,0.005813611305479443,0.006068651621467855,0.24556925839320862
