method_a,method_b,layer_a,layer_b,cka,null_mean,null_std,z
siren,zhao_topk,1,15,0.4412171785036775,0.3504775943168651,0.020669304480059145,4.3900647104189705
siren,zhao_topk,1,16,0.4994925325008421,0.38157410238699674,0.01049496677216473,11.23571257286821
siren,zhao_topk,1,17,0.4523811774472854,0.3611020958881818,0.016060031188575283,5.6836179511305875
siren,zhao_topk,1,18,0.47445368763669477,0.3424119794089332,0.010588794257057475,12.469947476763489
siren,zhao_topk,1,19,0.4794067390145397,0.35671665047544093,0.02305202050009176,5.32231387433524
siren,zhao_topk,1,20,0.458284014105876,0.3386334123043174,0.029472564958444428,4.059728156346856
siren,zhao_topk,1,21,0.4644802800223034,0.36634351648409386,0.02331197421143103,4.209714829303825
siren,zhao_topk,1,22,0.4178227611641478,0.3150969509562736,0.026024806350372298,3.947226689216254
siren,zhao_topk,1,23,0.3559523060221254,0.2441278237097641,0.011534038259652404,9.695171785890306
siren,zhao_topk,1,24,0.37549948296163593,0.2358121048099155,0.014347586817260628,9.735949322409525
siren,zhao_topk,1,25,0.42409955849046144,0.2801823946791651,0.025332926024268326,5.681032016334283
siren,zhao_topk,1,26,0.385290728379312,0.30354198263939336,0.02552614157705227,3.2025500404420657
siren,zhao_topk,1,27,0.4311551329694154,0.32612184812078293,0.020115482015930445,5.221514690299313
siren,zhao_topk,1,28,0.4410007421996007,0.38192741513994477,0.009913431961844129,5.958917889084593
siren,zhao_topk,1,29,0.4043294857908479,0.3828076603559448,0.02073543517991879,1.0379249457829485
siren,zhao_topk,1,30,0.46589880731114436,0.4121192306708382,0.009904566189829305,5.42977608605723
siren,zhao_topk,1,31,0.5270517333154758,0.41679717481923584,0.015549481711140591,7.090561636999576
siren,zhao_topk,2,0,0.5761796375583795,0.5242999647438478,0.011822115515745326,4.388357798182199
siren,zhao_topk,2,1,0.6130030024397674,0.530016365270521,0.015260721979512771,5.437923401045793
siren,zhao_topk,2,2,0.700760054618179,0.5728713351521428,0.013567707464806148,9.425963803964093
siren,zhao_topk,2,3,0.6324016024251374,0.47556726664293886,0.028310547159707822,5.539784692166196
siren,zhao_topk,2,4,0.6136594448833892,0.4660710981815422,0.004285914175717303,34.43567478276585
siren,zhao_topk,2,5,0.5328477033691769,0.43568586485122757,0.029920679319803863,3.247313922235714
siren,zhao_topk,2,6,0.5779708093256367,0.40496128402567805,0.02440514216681061,7.08906033480273
siren,zhao_topk,2,7,0.554125434473776,0.43671144478297225,0.008574118528564654,13.69400123168806
siren,zhao_topk,2,8,0.5612642537801572,0.43710294634740965,0.0269038824480739,4.61499590895055
siren,zhao_topk,2,9,0.4922683517216892,0.3835833044809268,0.019201691170471807,5.660180984886233
siren,zhao_topk,2,10,0.552987307407003,0.399316639118368,0.029780807478278663,5.160057140852151
siren,zhao_topk,2,11,0.5582694721640179,0.4270818684347922,0.01747113661356908,7.50881906717723
siren,zhao_topk,2,12,0.5324200644580515,0.4114225136330473,0.025650253829932697,4.717206762445579
siren,zhao_topk,2,13,0.485184646938085,0.40646683840376274,0.022037625350033063,3.5719732631811962
siren,zhao_topk,2,14,0.512506208079792,0.42823691759733445,0.019410138010401458,4.341509083412982
siren,zhao_topk,2,15,0.4987354212729501,0.43052799316927814,0.02194085286231782,3.108695388081946
siren,zhao_topk,2,16,0.5585109859212456,0.46798271852227014,0.008682160124556105,10.42692902460192
siren,zhao_topk,2,17,0.504229105102076,0.4508101013851933,0.03015104210617244,1.7717133467153658
siren,zhao_topk,2,18,0.542745875666849,0.4164910200262081,0.016986426224061338,7.432690901268001
siren,zhao_topk,2,19,0.5298172382161646,0.4272110241728546,0.028738489868112407,3.5703411875221573
siren,zhao_topk,2,20,0.49456070711998684,0.3985969650857343,0.026246787957664622,3.6562089878974735
siren,zhao_topk,2,21,0.5272680292815567,0.4333747225216998,0.02942264976653849,3.1911913952304523
siren,zhao_topk,2,22,0.4766118325459458,0.36873682904290467,0.03397542464496142,3.1750891896222133
siren,zhao_topk,2,23,0.3845925967492481,0.291622069490154,0.0151397835394346,6.14080954439895
siren,zhao_topk,2,24,0.3999459069667165,0.2732757379702582,0.009705528100623502,13.051342253938838
siren,zhao_topk,2,25,0.44450286839898856,0.3303357995861914,0.02895356674317595,3.9431089725657067
siren,zhao_topk,2,26,0.430743783090542,0.35599687837405813,0.02381684661520941,3.138404757107962
siren,zhao_topk,2,27,0.48166353345798796,0.38466594591621045,0.017361409299027124,5.5869650827950315
siren,zhao_topk,2,28,0.5023520223828696,0.4395725158864988,0.013900105111909958,4.516477105096112
siren,zhao_topk,2,29,0.47114996649169594,0.4582728907024099,0.009632454337863184,1.3368426506491624
siren,zhao_topk,2,30,0.5329544893158208,0.48660565491541385,0.018942453308210698,2.446823209553158
siren,zhao_topk,2,31,0.6194709332045568,0.4893222576679987,0.014105259742835196,9.226960574240222
siren,zhao_topk,3,0,0.5814403960271626,0.5673739326463887,0.014741108142194887,0.9542337825003874
siren,zhao_topk,3,1,0.599047313493229,0.5634794905305173,0.021562931305996073,1.649489230289451
siren,zhao_topk,3,2,0.6622859874350526,0.6215612423166147,0.012292972693793622,3.312847602679433
siren,zhao_topk,3,3,0.6475826915331706,0.5519287850436014,0.020344236618575734,4.701769266792265
siren,zhao_topk,3,4,0.6669273680357366,0.546516408181656,0.018804838892488983,6.403190186445843
siren,zhao_topk,3,5,0.5803052677932805,0.5221967832606056,0.02999148010195008,1.9374997277609063
siren,zhao_topk,3,6,0.6398567919067452,0.4920215124586247,0.022999635682558264,6.427722659982441
siren,zhao_topk,3,7,0.5952043218812444,0.5202620658018328,0.013780066677565934,5.4384538067162085
siren,zhao_topk,3,8,0.6087734779140025,0.5230849834545215,0.02806200150979482,3.0535417949276398
siren,zhao_topk,3,9,0.5204165783564013,0.4799753674637862,0.025627426515307694,1.5780441656308675
siren,zhao_topk,3,10,0.609773120013292,0.484420956908245,0.024346256471429118,5.14872433271828
siren,zhao_topk,3,11,0.5951650485236646,0.5146882794488471,0.01763669397104192,4.563030305280235
siren,zhao_topk,3,12,0.5657616511931113,0.5089816773467305,0.03695930459655266,1.536283608855478
siren,zhao_topk,3,13,0.5348662980293124,0.4944471356154276,0.020516246401591498,1.9701051363250055
siren,zhao_topk,3,14,0.5369137029396339,0.5161234283443021,0.01943567564327831,1.0696965197874122
siren,zhao_topk,3,15,0.5347524523741554,0.5156970169409831,0.012204807361769213,1.5613057108023003
siren,zhao_topk,3,16,0.6038284377773651,0.5668246541880056,0.014625706770296579,2.5300509691955932
siren,zhao_topk,3,17,0.5297548046439386,0.5376607826426699,0.03462838474942149,-0.2283091762997508
siren,zhao_topk,3,18,0.5810083710891978,0.49638118332878045,0.015280494170115896,5.538249405959851
siren,zhao_topk,3,19,0.5719269473331705,0.5063947605824436,0.016348158701978966,4.008536248354022
siren,zhao_topk,3,20,0.5520338066928749,0.4738179107071995,0.031575662253833486,2.477094394945891
siren,zhao_topk,3,21,0.530017097115959,0.5069087655063209,0.013044586831567815,1.7714881972126622
siren,zhao_topk,3,22,0.5036283165419905,0.4379856422993226,0.028015735534367838,2.3430644596905847
siren,zhao_topk,3,23,0.42353100167202995,0.3494896552260848,0.016996006528368645,4.35639668191231
siren,zhao_topk,3,24,0.42213773424581447,0.3316137354726738,0.0146269590063052,6.1888461391133145
siren,zhao_topk,3,25,0.5004621857886449,0.39955971863498535,0.039609558807015,2.5474271916350992
siren,zhao_topk,3,26,0.4760574581195498,0.431404474569095,0.02220456146674831,2.0109824558941813
siren,zhao_topk,3,27,0.5406170421366414,0.4575532866815859,0.01146872135715795,7.242634367711192
siren,zhao_topk,3,28,0.5470094138956314,0.5261395892777034,0.01191443861270829,1.7516414575897516
siren,zhao_topk,3,29,0.516965710248751,0.5388959306340446,0.008849348499080686,-2.4781734370131083
siren,zhao_topk,3,30,0.5899836504008874,0.5727278918365191,0.011540643888268563,1.4952162748830138
siren,zhao_topk,3,31,0.6821394978497297,0.5858679898859704,0.004693838893579619,20.510185830076633
siren,zhao_topk,4,0,0.3929496975084109,0.3242972582257472,0.024705758283096603,2.7788031638613964
siren,zhao_topk,4,1,0.41268259374584326,0.3248189846434615,0.01902284941829364,4.618845850605655
siren,zhao_topk,4,2,0.4609993940319427,0.36028159019140554,0.02780596222529459,3.6221657436086114
siren,zhao_topk,4,3,0.43847776603796573,0.32833562747352396,0.027950616189804704,3.9405978679145304
siren,zhao_topk,4,4,0.5166869293640434,0.34951534202109197,0.01396859419032607,11.96767441771097
siren,zhao_topk,4,5,0.40781379930312145,0.32942209213318774,0.030862236685242014,2.540052685404353
siren,zhao_topk,4,6,0.4524932246538644,0.30806121033238765,0.015266772245162144,9.460546866233987
siren,zhao_topk,4,7,0.4244747214548657,0.33205547791573276,0.011706626136757627,7.894609638975813
siren,zhao_topk,4,8,0.46649109950639855,0.338316978224911,0.020863717235165575,6.143398122049478
siren,zhao_topk,4,9,0.3875876825217832,0.3030102743338513,0.02678279323847114,3.1579009491229564
siren,zhao_topk,4,10,0.46219709203954873,0.30891662371862516,0.010521430455726887,14.56840578530764
siren,zhao_topk,4,11,0.4284243779185578,0.32995284551794335,0.016489149767302792,5.971898720689581
siren,zhao_topk,4,12,0.3985616516970394,0.3270465860183184,0.04163912159570655,1.7174969821192145
siren,zhao_topk,4,13,0.3703771593584065,0.3136371307163834,0.016542687299857303,3.429916047709645
siren,zhao_topk,4,14,0.3681321166086432,0.3244170566109953,0.020971690023310487,2.084479598404214
siren,zhao_topk,4,15,0.373813059630551,0.32787427846903416,0.017486330787473643,2.6271252511376
siren,zhao_topk,4,16,0.4187615502973474,0.3532607218820344,0.019514086000882225,3.3565921771766174
siren,zhao_topk,4,17,0.35294686695001415,0.3372320960005062,0.01563890787977731,1.004850918639194
siren,zhao_topk,4,18,0.4207572877345836,0.3025773689033877,0.006599868844404517,17.906404144893102
siren,zhao_topk,4,19,0.40011244998302675,0.31301092333293157,0.017374266140361395,5.01324924727344
siren,zhao_topk,4,20,0.3974620561475807,0.2900178429864084,0.015273260630440095,7.034792095869333
siren,zhao_topk,4,21,0.3694227459344901,0.3155238067191548,0.016454032332247494,3.2757282912165704
siren,zhao_topk,4,22,0.3423398472094887,0.26924637390698897,0.034413098406410506,2.1240015194006414
siren,zhao_topk,4,23,0.28686307285547685,0.21346062322143117,0.019723630458246485,3.7215486159829156
siren,zhao_topk,4,24,0.2876597160956292,0.1998416098585023,0.012253337525311757,7.16687237707447
siren,zhao_topk,4,25,0.3558949322981769,0.24718470254188207,0.019833186616178212,5.481228602347662
siren,zhao_topk,4,26,0.324682874003321,0.2718815687230507,0.01992662333325551,2.6497868904939006
siren,zhao_topk,4,27,0.3689874833910412,0.28298710329679666,0.009613546920233904,8.945749244041979
siren,zhao_topk,4,28,0.37050424964793643,0.32765447946980536,0.024657985473459015,1.7377644343351997
siren,zhao_topk,4,29,0.35160033307197885,0.33707386473630513,0.020687806532034236,0.7021753762623444
siren,zhao_topk,4,30,0.41041387345768626,0.35733126066703674,0.011450003780985577,4.636034520687324
siren,zhao_topk,4,31,0.47424149653694353,0.36844060535399736,0.018351178771653973,5.7653457851095
siren,zhao_topk,5,0,0.5872384174653051,0.5539217553562649,0.01757011116950034,1.896212368130835
siren,zhao_topk,5,1,0.60055315075774,0.5501886898188587,0.023696291115482736,2.125415352699394
siren,zhao_topk,5,2,0.681322479106071,0.6209848966093359,0.011417887273077533,5.284478735309146
siren,zhao_topk,5,3,0.6450946703103684,0.5676222263899863,0.025636272238803735,3.021985536692725
siren,zhao_topk,5,4,0.6742285181949595,0.583475179187398,0.020457990554934347,4.43608275034971
siren,zhao_topk,5,5,0.6221513815666254,0.5767218580334891,0.03693443088174352,1.230004698829457
siren,zhao_topk,5,6,0.659354527227218,0.5403252646529623,0.022961929381390973,5.183765727923567
siren,zhao_topk,5,7,0.6133373646269478,0.5787261644310154,0.022788498066415905,1.5188012871695087
siren,zhao_topk,5,8,0.6388246649005843,0.5789117775469224,0.027472559939897303,2.1808265223457703
siren,zhao_topk,5,9,0.5389497666602362,0.5345100372608071,0.03362797010343272,0.13202490027716077
siren,zhao_topk,5,10,0.6338795403946731,0.5456784915355042,0.01662620309216274,5.3049423473447845
siren,zhao_topk,5,11,0.6238019329447902,0.580279531508822,0.02236943736809566,1.9456189585725514
siren,zhao_topk,5,12,0.6030238993405176,0.5724372355297518,0.04638613837620584,0.6593923288612334
siren,zhao_topk,5,13,0.5435029038130117,0.5617930963131273,0.029632139150027662,-0.6172417187808251
siren,zhao_topk,5,14,0.5575416957054288,0.5784903997510102,0.029309435058052988,-0.7147426760047924
siren,zhao_topk,5,15,0.5598515681591371,0.5741505972373264,0.01878033381246469,-0.7613831160284786
siren,zhao_topk,5,16,0.6279424147961555,0.6176017032916817,0.022152168553723404,0.46680357633590236
siren,zhao_topk,5,17,0.5623469886304763,0.5889382703894529,0.025531476255463096,-1.0415097620250908
siren,zhao_topk,5,18,0.6167045478778226,0.5379398910793631,0.012060296818867857,6.530905331884972
siren,zhao_topk,5,19,0.6157684609672868,0.5539930274954464,0.014261150100899012,4.331728719968108
siren,zhao_topk,5,20,0.5663343912046801,0.5090504663569,0.030705459259004943,1.8655941396147833
siren,zhao_topk,5,21,0.5818174348050325,0.5442399051385347,0.02388085517846729,1.573542043853621
siren,zhao_topk,5,22,0.5224197015235648,0.46478957226222467,0.03973803625110093,1.4502510616574182
siren,zhao_topk,5,23,0.46970356282214637,0.3777126435269527,0.017012583017582343,5.407228238070721
siren,zhao_topk,5,24,0.44530043945465675,0.35035252404561923,0.009978005816793105,9.515720591106394
siren,zhao_topk,5,25,0.5288796595610652,0.4300044812071547,0.03701831466125796,2.670980007023111
siren,zhao_topk,5,26,0.5136423222926172,0.4642020273084331,0.017859685690899414,2.7682623221850386
siren,zhao_topk,5,27,0.5790331940073475,0.49677061579233894,0.011583406549892317,7.101760424335045
siren,zhao_topk,5,28,0.5744361036061993,0.5695551374723297,0.01879886510829764,0.2596415318558389
siren,zhao_topk,5,29,0.5528490092038923,0.5881690716304803,0.009827936417982491,-3.5938431960102695
siren,zhao_topk,5,30,0.634194136859573,0.6178165915448994,0.005862201660547227,2.7937533136901327
siren,zhao_topk,5,31,0.7167592436973836,0.6426311485118531,0.007187678834136814,10.313217506807643
siren,zhao_topk,6,0,0.4610654917278023,0.37508507524559775,0.012042177815745422,7.139939120462347
siren,zhao_topk,6,1,0.5026971132773262,0.3687355422739148,0.013715831411401808,9.766930416777416
siren,zhao_topk,6,2,0.5403624641797191,0.41546852874320866,0.02607004742006818,4.790706108972003
siren,zhao_topk,6,3,0.5475057726059016,0.38481983142420784,0.03172451107953846,5.1280834801146
siren,zhao_topk,6,4,0.5879648943760466,0.38638888845365943,0.016274511289852436,12.385994413735474
siren,zhao_topk,6,5,0.5120592316432238,0.3872320169008819,0.028442243274487005,4.388796394773587
siren,zhao_topk,6,6,0.6017799766149187,0.3793437704543735,0.022048511516605265,10.088490825923696
siren,zhao_topk,6,7,0.5398655018956888,0.3962032428117973,0.008393505904355138,17.115882292922375
siren,zhao_topk,6,8,0.5519885907705046,0.3949622543318103,0.027345588675674146,5.742291318028212
siren,zhao_topk,6,9,0.47482706220903514,0.3699246290203277,0.034818050441036,3.012874984668042
siren,zhao_topk,6,10,0.5626047698871031,0.37379007723495233,0.01842393298644478,10.248338006389254
siren,zhao_topk,6,11,0.5280834189935836,0.40647153184071677,0.026636705053323714,4.565575468490317
siren,zhao_topk,6,12,0.49154241017563965,0.3945158081316671,0.040649927064075504,2.3868825617087053
siren,zhao_topk,6,13,0.4474861538431275,0.385054078747151,0.02351358628556484,2.6551489992959536
siren,zhao_topk,6,14,0.4631605109303292,0.3964495524014653,0.03049657343122378,2.187490298846564
siren,zhao_topk,6,15,0.45621227096043093,0.390845409112612,0.01929584959800676,3.3876125285808225
siren,zhao_topk,6,16,0.524123608711236,0.42067262459082666,0.0245794270368908,4.208844411431628
siren,zhao_topk,6,17,0.43924978572123435,0.40041458937895874,0.02360909241359807,1.644925423728182
siren,zhao_topk,6,18,0.5142996275821529,0.36952655974728005,0.022006495598204917,6.5786516162383455
siren,zhao_topk,6,19,0.49635282992851865,0.3742540221212366,0.010242737352621462,11.92052511002177
siren,zhao_topk,6,20,0.47810945934126436,0.35191137044747506,0.028467956770497637,4.432987232317737
siren,zhao_topk,6,21,0.45474009769068957,0.37816834119136056,0.010511432422191476,7.284616731937754
siren,zhao_topk,6,22,0.4374883822558106,0.3161707760499399,0.039578058130157946,3.065274344863028
siren,zhao_topk,6,23,0.37278287022121376,0.2626545962512187,0.025248125758444238,4.361839568751462
siren,zhao_topk,6,24,0.36980051781286605,0.23902391274804527,0.019157605527977975,6.826354414377788
siren,zhao_topk,6,25,0.4134122413391699,0.2943047665977677,0.026987405091201254,4.413446729646303
siren,zhao_topk,6,26,0.3960194360907621,0.3142861287665605,0.023075879261417496,3.5419368596220053
siren,zhao_topk,6,27,0.44943803777925606,0.3351739491617926,0.018688586630671383,6.1141107605181455
siren,zhao_topk,6,28,0.44823022006629876,0.3892981377364054,0.025309100544591755,2.3284937457995283
siren,zhao_topk,6,29,0.4431310416758603,0.3968243495443169,0.022269079368664665,2.079416547264304
siren,zhao_topk,6,30,0.5086027142830436,0.4247915512525905,0.019252511808737268,4.353258622203131
siren,zhao_topk,6,31,0.5963671696968685,0.45132463717459154,0.02829460270449555,5.126155473433529
siren,zhao_topk,7,0,0.44899004137065507,0.3815231962852959,0.008323956083766487,8.105141882828297
siren,zhao_topk,7,1,0.45970092610279395,0.3817044567608038,0.014062063862696551,5.546587620676153
siren,zhao_topk,7,2,0.5094866361630667,0.42784342702416006,0.012987273262292997,6.286401116695369
siren,zhao_topk,7,3,0.5056178954260407,0.3881010367505701,0.02028474357479922,5.79336180623293
siren,zhao_topk,7,4,0.5371457344163378,0.4156125767055694,0.025156808477227954,4.831024484714774
siren,zhao_topk,7,5,0.49448007337239336,0.41012541933698143,0.041935430171636735,2.011536633585451
siren,zhao_topk,7,6,0.5413931111297466,0.39352465604337006,0.016221074916022087,9.115823448933218
siren,zhao_topk,7,7,0.4920544039526913,0.43266921818073323,0.022033003523371415,2.6952832694355755
siren,zhao_topk,7,8,0.5196181899818862,0.44542418732506645,0.04594771221757756,1.6147485712778635
siren,zhao_topk,7,9,0.4462661657839987,0.4132690650947322,0.023629805646215127,1.3964186241435188
siren,zhao_topk,7,10,0.5270462873006476,0.4129700716414516,0.016959354381323614,6.726448017668748
siren,zhao_topk,7,11,0.5114500050667603,0.4408538858357254,0.014425669342015026,4.893784652710876
siren,zhao_topk,7,12,0.5124048858839241,0.43426489093125636,0.02280291917832825,3.426754019587609
siren,zhao_topk,7,13,0.4474575603323055,0.41882215313406856,0.03510322371743047,0.8157486454447215
siren,zhao_topk,7,14,0.43668439381880875,0.43627085693092216,0.033812722014599776,0.012230215825511809
siren,zhao_topk,7,15,0.45781298637241064,0.432335092795343,0.028581370423784936,0.8914160937456439
siren,zhao_topk,7,16,0.508580721108105,0.4573852220257423,0.020311418293538573,2.5205280272647905
siren,zhao_topk,7,17,0.4452326876100229,0.4225191340482647,0.019481739693975247,1.165889387629093
siren,zhao_topk,7,18,0.5215008882424423,0.39803134794665385,0.009131308109529439,13.521561074796677
siren,zhao_topk,7,19,0.5083697577567895,0.4013645010170702,0.017011426842907375,6.290198801538702
siren,zhao_topk,7,20,0.4766429555959855,0.3640331463522692,0.019786332133725743,5.691292781433364
siren,zhao_topk,7,21,0.4673310555335253,0.3952271649148853,0.02115402856606818,3.408518164445386
siren,zhao_topk,7,22,0.41750642245164643,0.3395780245105221,0.030661200903652028,2.5415964034155736
siren,zhao_topk,7,23,0.3968141431598107,0.2636795517962646,0.019055652664925943,6.986619335720531
siren,zhao_topk,7,24,0.3589535547847668,0.24979723795542325,0.01250717849740879,8.727493323290966
siren,zhao_topk,7,25,0.43589695171407583,0.30671661452687865,0.029188821741188607,4.425678375530645
siren,zhao_topk,7,26,0.4165421919382783,0.3358877287579996,0.025908269095103176,3.11307802478873
siren,zhao_topk,7,27,0.4643922067556,0.35640483042999704,0.011852993207053193,9.110557513974143
siren,zhao_topk,7,28,0.447431239787031,0.4059359636487782,0.02057672899214336,2.016611880056182
siren,zhao_topk,7,29,0.4395750007131532,0.42330004716390546,0.01577595520060531,1.0316303096894748
siren,zhao_topk,7,30,0.5196957233848086,0.4407841414966331,0.01254411694595064,6.290724347372172
siren,zhao_topk,7,31,0.5878515392867538,0.4690095390467568,0.011432304177051551,10.39527976158582
siren,zhao_topk,8,0,0.43220501558818186,0.3838467446318023,0.01642336615308011,2.9444798651895274
siren,zhao_topk,8,1,0.43228531594680586,0.38369855719584595,0.02209300760333256,2.199191691023135
siren,zhao_topk,8,2,0.4910262464369327,0.4297704781940291,0.02831033135817938,2.163724877250711
siren,zhao_topk,8,3,0.4588119396863576,0.39996740648273515,0.03250900392717137,1.8100995445892314
siren,zhao_topk,8,4,0.4893987030372606,0.41986085116773825,0.012524084681586941,5.552330061434167
siren,zhao_topk,8,5,0.46748996391519626,0.4133913046547405,0.032939947426886065,1.6423420037489085
siren,zhao_topk,8,6,0.49047500686177553,0.40903532945093624,0.013833359007307318,5.887194669625772
siren,zhao_topk,8,7,0.46591737214404016,0.43378222676379635,0.01774232049092179,1.8112143446335778
siren,zhao_topk,8,8,0.5190061715993318,0.44605730430104007,0.021873309250417822,3.3350631339379198
siren,zhao_topk,8,9,0.46116727538554575,0.4229985823775434,0.02721416354206231,1.4025304488601562
siren,zhao_topk,8,10,0.5192884346877463,0.42229851031183896,0.02875019975275101,3.37353914790198
siren,zhao_topk,8,11,0.5078251055975584,0.44772848687879446,0.039359981456566426,1.526845707106858
siren,zhao_topk,8,12,0.5040765024579278,0.44179127225603904,0.05595912818965069,1.1130486163186517
siren,zhao_topk,8,13,0.4383560543928212,0.4214598737981163,0.017650669143680502,0.9572543939930063
siren,zhao_topk,8,14,0.42083111760458886,0.4490549082206841,0.021689828801930256,-1.3012454304657084
siren,zhao_topk,8,15,0.4509016003850957,0.43581101730873845,0.02423444130271887,0.6226916019171537
siren,zhao_topk,8,16,0.49455136344662154,0.4609903751171158,0.02453091875513129,1.3681097175573804
siren,zhao_topk,8,17,0.44567280535994735,0.43256957372447147,0.03468797865772197,0.3777456093585017
siren,zhao_topk,8,18,0.488897319506983,0.4145284262563543,0.03221308362567674,2.3086548967125267
siren,zhao_topk,8,19,0.4958935740330091,0.403405110168915,0.026052278268338985,3.5501103938573464
siren,zhao_topk,8,20,0.4594352427074333,0.3879678721873926,0.03739418809872611,1.9111892557034913
siren,zhao_topk,8,21,0.47327036903851477,0.41170445504077663,0.02793253148874729,2.2040936039950467
siren,zhao_topk,8,22,0.4211536512735815,0.3482289043503338,0.03549818823054515,2.0543230671276365
siren,zhao_topk,8,23,0.43190341923507664,0.28302939876774624,0.020315895294551693,7.327957656252312
siren,zhao_topk,8,24,0.37942697925666957,0.26107127386925655,0.006659898500451584,17.771397774213487
siren,zhao_topk,8,25,0.45386728495019546,0.3237100459207751,0.037434754288891335,3.4769091316847285
siren,zhao_topk,8,26,0.42842162076064,0.3515396286174153,0.02070633788468923,3.7129690711785948
siren,zhao_topk,8,27,0.45149842516942124,0.3693398789179517,0.011138934349982317,7.375799485845784
siren,zhao_topk,8,28,0.469994207215474,0.4266960007834836,0.022976854629396255,1.8844270519340516
siren,zhao_topk,8,29,0.48469290828836814,0.43740154479614013,0.011022960452182177,4.290259744410668
siren,zhao_topk,8,30,0.5429651029873291,0.46114186109162514,0.020834117578441686,3.927367770083597
siren,zhao_topk,8,31,0.5747827001303719,0.4867930943707691,0.017020681890011883,5.169569957783952
siren,zhao_topk,9,0,0.4050590141321598,0.36596588311534134,0.008595193828680597,4.548254733520002
siren,zhao_topk,9,1,0.40884063721199554,0.35867922307005834,0.01270936160650584,3.946808320904167
siren,zhao_topk,9,2,0.4437684391261166,0.41116611370059886,0.01857477295738619,1.7551937512406321
siren,zhao_topk,9,3,0.4419231571889139,0.388777744428342,0.02956451921735325,1.7976078815913077
siren,zhao_topk,9,4,0.4790902278320281,0.41173165879052476,0.016861231534722597,3.994878363587546
siren,zhao_topk,9,5,0.44595435908298864,0.40661127366176475,0.021136363142789768,1.8613933322131138
siren,zhao_topk,9,6,0.5074635889299478,0.39608566649708854,0.01432886613870198,7.77297529021014
siren,zhao_topk,9,7,0.4761922374833229,0.4338753706928228,0.0191335280981763,2.21166042004211
siren,zhao_topk,9,8,0.5014139817883917,0.4366920742251067,0.012138913058554152,5.331771242704157
siren,zhao_topk,9,9,0.4473281489982429,0.4260802913497238,0.030914062294446286,0.6873201407870712
siren,zhao_topk,9,10,0.5236206017264663,0.4221847318651341,0.026903248183592243,3.770394904329653
siren,zhao_topk,9,11,0.5013410635040401,0.4613931144375115,0.03222329712297023,1.2397225806558396
siren,zhao_topk,9,12,0.5450976340994529,0.45768392060698454,0.048721917324437446,1.794135335651585
siren,zhao_topk,9,13,0.4489825414464651,0.44019655922176043,0.015103198074180974,0.5817299211432821
siren,zhao_topk,9,14,0.42446667214617617,0.44929178142802106,0.02215008689583901,-1.1207680312309924
siren,zhao_topk,9,15,0.45957345229848845,0.4374402500694002,0.021573521326916246,1.025942955426277
siren,zhao_topk,9,16,0.49788046361012317,0.46364601321177534,0.01821935426795296,1.8790155729374403
siren,zhao_topk,9,17,0.4326629965106244,0.44021017029244247,0.01518780545819628,-0.49692325876778665
siren,zhao_topk,9,18,0.5210993921861666,0.4117812754801897,0.017454319586603873,6.263098149633869
siren,zhao_topk,9,19,0.49778176418237013,0.41301290282135117,0.020195859358464508,4.1973386651403155
siren,zhao_topk,9,20,0.4787589817230507,0.38662983256667394,0.027112600949200975,3.39801958982072
siren,zhao_topk,9,21,0.4664476250092148,0.40892849569282286,0.03316682367093954,1.7342368954911302
siren,zhao_topk,9,22,0.4383917893243058,0.3414931033194598,0.03021722061657739,3.206737218964693
siren,zhao_topk,9,23,0.43187597680889916,0.27346238925703104,0.012245389496477107,12.936590346713134
siren,zhao_topk,9,24,0.3753714736205038,0.2677799856537032,0.004830890220485537,22.27156549957514
siren,zhao_topk,9,25,0.4719504290015557,0.3147837064356104,0.01740723780541941,9.028814584069993
siren,zhao_topk,9,26,0.4472783697110945,0.34836349460401284,0.028745112625570234,3.4411023674018204
siren,zhao_topk,9,27,0.4674944459476839,0.372470679215667,0.016605487650136055,5.722431568050839
siren,zhao_topk,9,28,0.47199411898610566,0.42235952614450056,0.022213187578714568,2.234465119682627
siren,zhao_topk,9,29,0.4975609175776496,0.44146082768188977,0.0072241793920496756,7.765600333443943
siren,zhao_topk,9,30,0.5438858005700424,0.4654538352569985,0.015286081833742145,5.130939776857337
siren,zhao_topk,9,31,0.561449494020084,0.4973570131298592,0.006541838497332095,9.79731934934853
siren,zhao_topk,10,0,0.34578275996722385,0.38077689106036094,0.019383439399354243,-1.8053623184285301
siren,zhao_topk,10,1,0.335835250602727,0.3794881363813712,0.01899500375768352,-2.2981246192692377
siren,zhao_topk,10,2,0.3886856907643696,0.43511135555052627,0.019682276432338622,-2.3587548394492517
siren,zhao_topk,10,3,0.408158766826996,0.400608791014609,0.025697347902986042,0.29380369682077845
siren,zhao_topk,10,4,0.3951531596097733,0.41923021250548914,0.023775415049904568,-1.0126869644621606
siren,zhao_topk,10,5,0.4002377357000477,0.41907594750794086,0.025835920835698856,-0.7291480697627538
siren,zhao_topk,10,6,0.4325929722893827,0.40723169006167537,0.025843255550654497,0.9813501312943155
siren,zhao_topk,10,7,0.41125253904414405,0.44156541878637334,0.02447698846038808,-1.238423582675852
siren,zhao_topk,10,8,0.4225172999625199,0.4622746079230202,0.03705795174800638,-1.0728414843553558
siren,zhao_topk,10,9,0.38079522311021224,0.44614711326891704,0.03025655669460701,-2.1599248988683915
